r1	r2	tau_eff_real	tau_eff_imag	beta_c	alpha	beta_angle	gamma	v4_value	u4_value	w4_value	v4_over_u4_value	w4_over_u4_value	v4_log_residual	u4_log_residual	w4_log_residual	v4_over_u4_log_residual	w4_over_u4_log_residual	v4_chi2	u4_chi2	w4_chi2	v4_over_u4_chi2	w4_over_u4_chi2	corr_score	ratio_score	total_score	v4_chi2_scaled	u4_chi2_scaled	w4_chi2_scaled	v4_over_u4_chi2_scaled	w4_over_u4_chi2_scaled	corr_score_scaled	ratio_score_scaled	total_score_scaled
1.2666666667	1.4000000000	0.4089464864	0.8776248313	0.2252844600	0.9780988783	1.0287520418	1.1347417334	0.8507853269	0.8545571565	0.8346479419	0.9955862173	0.9767023019	-0.0071817850	-0.0027582328	-0.0097436301	-0.0044235522	-0.0069853973	0.0000515780	0.0000076078	0.0000949383	0.0000195678	0.0000487958	0.0001541242	0.0000683636	0.0002224878	0.2421064812	0.7044727809	0.9670916008	0.1491062667	1.0864722974	1.9136708629	1.2355785641	3.1492494270
1.2800000000	0.6000000000	0.6332164514	1.0350583284	0.2894451891	1.2302423732	0.8895821146	1.0217681657	0.8837746361	0.8629411184	0.8579268346	1.0241424557	0.9941893094	0.0308604716	0.0070048378	0.0177651819	0.0238556338	0.0107603441	0.0009523687	0.0000490678	0.0003156017	0.0005690913	0.0001157850	0.0013170381	0.0006848763	0.0020019144	4.4704035403	4.5435838216	3.2148843337	4.3364615113	2.5780346712	12.2288716956	6.9144961825	19.1433678781
1.2800000000	0.6133333333	0.6278060822	1.0321333839	0.2879476972	1.2247040108	0.8925636651	1.0243249777	0.8831403673	0.8627452491	0.8574853252	1.0236397920	0.9939032712	0.0301425323	0.0067778333	0.0172504259	0.0233646991	0.0104725927	0.0009085723	0.0000459390	0.0002975772	0.0005459092	0.0001096752	0.0012520885	0.0006555844	0.0019076728	4.2648236937	4.2538692627	3.0312773934	4.1598144699	2.4419954996	11.5499703499	6.6018099695	18.1517803194
1.2800000000	0.6266666667	0.6224758864	1.0292186750	0.2864700944	1.2192282652	0.8955126536	1.0268517348	0.8825104821	0.8625526078	0.8570471731	1.0231381531	0.9936172766	0.0294290446	0.0065545197	0.0167393220	0.0228745249	0.0101848024	0.0008660687	0.0000429617	0.0002802049	0.0005232439	0.0001037302	0.0011892353	0.0006269741	0.0018162094	4.0653125097	3.9781771582	2.8543141122	3.9871056350	2.3096259357	10.8978037801	6.2967315708	17.1945353509
1.2800000000	0.6400000000	0.6172241779	1.0263144591	0.2850119505	1.2138139954	0.8984296504	1.0293490078	0.8818848939	0.8623630896	0.8566122653	1.0226375694	0.9933313191	0.0287199197	0.0063347776	0.0162317441	0.0223851421	0.0098969665	0.0008248338	0.0000401294	0.0002634695	0.0005010946	0.0000979499	0.0011284327	0.0005990445	0.0017274772	3.8717566584	3.7159094734	2.6838387092	3.8183284871	2.1809245330	10.2715048410	5.9992530201	16.2707578611
1.2800000000	0.6533333333	0.6120493158	1.0234209754	0.2835728482	1.2084600889	0.9013152123	1.0318173524	0.8812635174	0.8621765932	0.8561804929	1.0221380682	0.9930453919	0.0280150710	0.0061184922	0.0157275705	0.0218965787	0.0096090783	0.0007848442	0.0000374359	0.0002473565	0.0004794602	0.0000923344	0.0010696366	0.0005717945	0.0016414312	3.6840461741	3.4664999743	2.5197028005	3.6534746944	2.0558901293	9.6702489489	5.7093648238	15.3796137727
1.2800000000	0.6666666667	0.6069497033	1.0205384464	0.2821523825	1.2031654611	0.9041698825	1.0342573100	0.8806462696	0.8619930214	0.8557517507	1.0216396742	0.9927594881	0.0273144133	0.0059055529	0.0152266837	0.0214088604	0.0093211308	0.0007460772	0.0000348756	0.0002318519	0.0004583393	0.0000868835	0.0010128046	0.0005452228	0.0015580274	3.5020743542	3.2294123557	2.3617650328	3.4925342712	1.9345218626	9.0932517427	5.4270561339	14.5203078766
1.2800000000	0.6800000000	0.6019237864	1.0176670780	0.2807501604	1.1979290535	0.9069941919	1.0366694082	0.8800330690	0.8618122807	0.8553259375	1.0211424096	0.9924736009	0.0266178632	0.0056958532	0.0147289702	0.0209220100	0.0090331170	0.0007085106	0.0000324427	0.0002169426	0.0004377305	0.0000815972	0.0009578959	0.0005193277	0.0014772237	3.3257376607	3.0041384876	2.2098907381	3.3354957257	1.8168191840	8.5397668864	5.1523149097	13.6920817961
1.2800000000	0.6933333333	0.5969700523	1.0148070612	0.2793658003	1.1927498341	0.9097886586	1.0390541609	0.8794238358	0.8616342810	0.8549029553	1.0206462942	0.9921877230	0.0259253391	0.0054892907	0.0142343204	0.0204360484	0.0087450297	0.0006721232	0.0000301323	0.0002026159	0.0004176321	0.0000764755	0.0009048714	0.0004941076	0.0013989790	3.1549356248	2.7901967748	2.0639516066	3.1823461982	1.7027818701	8.0090840062	4.8851280683	12.8942120745
1.2800000000	0.7066666667	0.5920870281	1.0119585723	0.2779989316	1.1876267957	0.9125537888	1.0414120691	0.8788184922	0.8614589356	0.8544827098	1.0201513455	0.9919018476	0.0252367609	0.0052857667	0.0137426285	0.0199509942	0.0084568618	0.0006368941	0.0000279393	0.0001888598	0.0003980422	0.0000715185	0.0008536933	0.0004695607	0.0013232539	2.9895707540	2.5871306188	1.9238253781	3.0330715903	1.5924100341	7.5005267509	4.6254816243	12.1260083752
1.2800000000	0.7200000000	0.5872732797	1.0091217737	0.2766491944	1.1825589553	0.9152900769	1.0437436214	0.8782169616	0.8612861611	0.8540651097	1.0196575787	0.9916159673	0.0245520501	0.0050851863	0.0132537922	0.0194668638	0.0081686060	0.0006028032	0.0000258591	0.0001756630	0.0003789588	0.0000667261	0.0008043253	0.0004456849	0.0012500102	2.8295484422	2.3945069775	1.7893955500	2.8876566851	1.4857041352	7.0134509696	4.3733608202	11.3868117898
1.2800000000	0.7333333333	0.5825274102	1.0062968151	0.2753162389	1.1775453537	0.9179980061	1.0460492938	0.8776191695	0.8611158772	0.8536500671	1.0191650075	0.9913300749	0.0238711298	0.0048874579	0.0127677128	0.0189836719	0.0078802549	0.0005698308	0.0000238872	0.0001630145	0.0003603798	0.0000620984	0.0007567326	0.0004224782	0.0011792108	2.6747768818	2.2119150146	1.6605511008	2.7460852600	1.3826649872	6.5472429972	4.1287502472	10.6759932444
1.2800000000	0.7466666667	0.5778480592	1.0034838337	0.2739997253	1.1725850546	0.9206780483	1.0483295507	0.8770250426	0.8609480067	0.8532374969	1.0186736432	0.9910441633	0.0231939248	0.0046924935	0.0122842947	0.0185014313	0.0075918012	0.0005379581	0.0000220195	0.0001509039	0.0003423030	0.0000576354	0.0007108815	0.0003999384	0.0011108199	2.5251669793	2.0389648336	1.5371862290	2.6083401916	1.2832937659	6.1013180419	3.8916339575	9.9929519994
1.2800000000	0.7600000000	0.5732339011	1.0006829549	0.2726993232	1.1676771437	0.9233306648	1.0505848451	0.8764345093	0.8607824749	0.8528273170	1.0181834957	0.9907582251	0.0225203613	0.0045002081	0.0118034455	0.0180201531	0.0073032374	0.0005071667	0.0000202519	0.0001393213	0.0003247259	0.0000533373	0.0006667399	0.0003780632	0.0010448031	2.3806322725	1.8752862893	1.4192001057	2.4744035535	1.1875920156	5.6751186675	3.6619955691	9.3371142366
1.2800000000	0.7733333333	0.5686836447	0.9978942933	0.2714147114	1.1628207283	0.9259563065	1.0528156188	0.8758474998	0.8606192102	0.8524194481	1.0176945732	0.9904722531	0.0218503668	0.0043105200	0.0113250762	0.0175398468	0.0070145561	0.0004774385	0.0000185806	0.0001282573	0.0003076462	0.0000492040	0.0006242765	0.0003568502	0.0009811267	2.2410888509	1.7205278738	1.3064966403	2.3442567074	1.0955616546	5.2681133650	3.4398183620	8.7079317270
1.2800000000	0.7866666667	0.5641960314	0.9951179527	0.2701455777	1.1580149366	0.9285554142	1.0550223028	0.8752639453	0.8604581434	0.8520138136	1.0172068821	0.9901862398	0.0211838707	0.0041233504	0.0108491003	0.0170605203	0.0067257499	0.0004487564	0.0000170020	0.0001177030	0.0002910614	0.0000452357	0.0005834614	0.0003362971	0.0009197584	2.1064552780	1.5743556703	1.1989842583	2.2178803883	1.0072049798	4.8797952067	3.2250853681	8.1048805747
1.2800000000	0.8000000000	0.5597698347	0.9923540270	0.2688916181	1.1532589170	0.9311284187	1.0572053179	0.8746837788	0.8602992081	0.8516103393	1.0167204277	0.9899001781	0.0205208034	0.0039386231	0.0103754344	0.0165821803	0.0064368113	0.0004211034	0.0000155128	0.0001076496	0.0002749687	0.0000414325	0.0005442658	0.0003164012	0.0008606670	1.9766525162	1.4364523702	1.0965756918	2.0952547834	0.9225246710	4.5096805782	3.0177794544	7.5274600326
1.2800000000	0.8133333333	0.5554038591	0.9896026010	0.2676525372	1.1485518377	0.9336757413	1.0593650746	0.8741069346	0.8601423399	0.8512089537	1.0162352137	0.9896140606	0.0198610970	0.0037562651	0.0099039979	0.0161048319	0.0061477328	0.0003944632	0.0000141095	0.0000980892	0.0002593656	0.0000377946	0.0005066619	0.0002971602	0.0008038221	1.8516038542	1.3065163508	0.9991877795	1.9763596060	0.8415237934	4.1573079845	2.8178833995	6.9751913840
1.2800000000	0.8266666667	0.5510969390	0.9868637500	0.2664280474	1.1438928858	0.9361977941	1.0615019737	0.8735333485	0.8599874771	0.8508095876	1.0157512426	0.9893278800	0.0192046849	0.0035762057	0.0094347126	0.0156284792	0.0058585069	0.0003688199	0.0000127892	0.0000890138	0.0002442494	0.0000343221	0.0004706230	0.0002785715	0.0007491944	1.7312348361	1.1842608081	0.9067412784	1.8611741641	0.7642058009	3.8222369226	2.6253799650	6.4476168876
1.2800000000	0.8400000000	0.5468479378	0.9841375414	0.2652178687	1.1392812672	0.9386949801	1.0636164063	0.8729629576	0.8598345601	0.8504121740	1.0152685157	0.9890416291	0.0185515018	0.0033983768	0.0089675030	0.0151531250	0.0055691262	0.0003441582	0.0000115490	0.0000804161	0.0002296172	0.0000310152	0.0004361233	0.0002606324	0.0006967557	1.6154731934	1.0694129418	0.8191606843	1.7496774237	0.6905745370	3.5040468195	2.4402519608	5.9442987802
1.2800000000	0.8533333333	0.5426557472	0.9814240342	0.2640217286	1.1347162056	0.9411676934	1.0657087546	0.8723957003	0.8596835313	0.8500166484	1.0147870332	0.9887553005	0.0179014837	0.0032227128	0.0085022961	0.0146787710	0.0052795833	0.0003204631	0.0000103859	0.0000722890	0.0002154663	0.0000278740	0.0004031380	0.0002433403	0.0006464784	1.5042487782	0.9617131894	0.7363740621	1.6418480682	0.6206342372	3.2023360297	2.2624823054	5.4648183351
1.2800000000	0.8666666667	0.5385192864	0.9787232799	0.2628393619	1.1301969421	0.9436163197	1.0677793918	0.8718315163	0.8595343354	0.8496229480	1.0143067943	0.9884688871	0.0172545681	0.0030491502	0.0080390209	0.0142054178	0.0049898707	0.0002977201	0.0000092973	0.0000646259	0.0002017939	0.0000248988	0.0003716433	0.0002266927	0.0005983360	1.3974934998	0.8609145052	0.6583128842	1.5376645533	0.5543895288	2.9167208892	2.0920540822	5.0087749714
1.2800000000	0.8800000000	0.5344375009	0.9760353230	0.2616705101	1.1257227351	0.9460412363	1.0698286821	0.8712703469	0.8593869190	0.8492310124	1.0138277970	0.9881823817	0.0166106935	0.0028776282	0.0075776092	0.0137330653	0.0046999810	0.0002759151	0.0000082807	0.0000574202	0.0001885971	0.0000220898	0.0003416160	0.0002106869	0.0005523029	1.2951412617	0.7667816829	0.5849118777	1.4371051582	0.4918454317	2.6468348222	1.9289505899	4.5757854121
1.2800000000	0.8933333333	0.5304093619	0.9733602009	0.2605149216	1.1212928594	0.9484428125	1.0718569817	0.8707121341	0.8592412304	0.8488407831	1.0133500387	0.9878957772	0.0159697998	0.0027080876	0.0071179945	0.0132617122	0.0044099069	0.0002550345	0.0000073337	0.0000506658	0.0001758730	0.0000194473	0.0003130341	0.0001953203	0.0005083544	1.1971279019	0.6790907169	0.5161088790	1.3401480324	0.4330073577	2.3923274978	1.7731553901	4.1654828879
1.2800000000	0.9066666667	0.5264338660	0.9706979447	0.2593723512	1.1169066057	0.9508214096	1.0738646384	0.8701568215	0.8590972199	0.8484522033	1.0128735157	0.9876090663	0.0153318280	0.0025404717	0.0066601127	0.0127913564	0.0041196410	0.0002350650	0.0000064540	0.0000443571	0.0001636188	0.0000169714	0.0002858760	0.0001805902	0.0004664663	1.1033911347	0.5976282021	0.4518446955	1.2467712397	0.3778811105	2.1528640323	1.6246523502	3.7775163825
1.2800000000	0.9200000000	0.5225100334	0.9680485793	0.2582425600	1.1125632803	0.9531773812	1.0758519920	0.8696043538	0.8589548396	0.8480652182	1.0123982237	0.9873222422	0.0146967206	0.0023747255	0.0062039016	0.0123219951	0.0038291761	0.0002159936	0.0000056393	0.0000384884	0.0001518316	0.0000146626	0.0002601213	0.0001664942	0.0004266155	1.0138704936	0.5221907683	0.3920629747	1.1569527987	0.3264728841	1.9281242365	1.4834256828	3.4115499193
1.2800000000	0.9333333333	0.5186369084	0.9654121241	0.2571253150	1.1082622050	0.9555110737	1.0778193749	0.8690546770	0.8588140432	0.8476797748	1.0119241574	0.9870352978	0.0140644208	0.0022107960	0.0057493009	0.0118536247	0.0035385049	0.0001978079	0.0000048876	0.0000330545	0.0001405084	0.0000125210	0.0002357500	0.0001530294	0.0003887794	0.9285072772	0.4525845472	0.3367100791	1.0706707201	0.2787892616	1.7178019035	1.3494599816	3.0672618852
1.2800000000	0.9466666667	0.5148135578	0.9627885926	0.2560203893	1.1040027160	0.9578228259	1.0797671117	0.8685077379	0.8586747859	0.8472958218	1.0114513110	0.9867482261	0.0134348732	0.0020486322	0.0052962525	0.0113862410	0.0032476203	0.0001804958	0.0000041969	0.0000280503	0.0001296465	0.0000105470	0.0002127430	0.0001401935	0.0003529365	0.8472444962	0.3886246704	0.2857349682	0.9879030412	0.2348372136	1.5216041349	1.2227402548	2.7443443896
1.2800000000	0.9600000000	0.5110390706	0.9601779935	0.2549275617	1.0997841638	0.9601129698	1.0816955199	0.8679634848	0.8585370247	0.8469133094	1.0109796781	0.9864610203	0.0128080237	0.0018881846	0.0048446996	0.0109198390	0.0029565150	0.0001640455	0.0000035652	0.0000234711	0.0001192429	0.0000087410	0.0001910818	0.0001279839	0.0003190657	0.7700268218	0.3301347965	0.2390890852	0.9086278581	0.1946240959	1.3392507035	1.1032519540	2.4425026575
1.2800000000	0.9733333333	0.5073125576	0.9575803304	0.2538466162	1.0956059132	0.9623818305	1.0836049099	0.8674218669	0.8584007179	0.8465321894	1.0105092515	0.9861736736	0.0121838188	0.0017294057	0.0043945877	0.0104544132	0.0026651821	0.0001484454	0.0000029908	0.0000193124	0.0001092948	0.0000071032	0.0001707487	0.0001163979	0.0002871466	0.6968005363	0.2769466645	0.1967262501	0.8328233546	0.1581576473	1.1704734510	0.9909810019	2.1614544529
1.2800000000	0.9866666667	0.5036331501	0.9549956023	0.2527773424	1.0914673423	0.9646297262	1.0854955851	0.8668828344	0.8582658253	0.8461524152	1.0100400236	0.9858861792	0.0115622066	0.0015722493	0.0039458637	0.0099899574	0.0023736144	0.0001336846	0.0000024720	0.0000155698	0.0000997992	0.0000056340	0.0001517264	0.0001054333	0.0002571597	0.6275134852	0.2288996735	0.1586025575	0.7604678294	0.1254459872	1.0150157162	0.8859138166	1.9009295328
1.2800000000	1.0000000000	0.5000000000	0.9524238039	0.2517195349	1.0873678425	0.9668569687	1.0873678425	0.8663463387	0.8581323081	0.8457739417	1.0095719862	0.9855985304	0.0109431359	0.0014166709	0.0034984760	0.0095264650	0.0020818051	0.0001197522	0.0000020070	0.0000122393	0.0000907535	0.0000043339	0.0001339985	0.0000950874	0.0002290860	0.5621150304	0.1858404854	0.1246762796	0.6915397209	0.0964976124	0.8726317954	0.7880373332	1.6606691286
1.2800000000	1.0133333333	0.4964122789	0.9498649256	0.2506729936	1.0833068179	0.9690638634	1.0892219723	0.8658123322	0.8580001288	0.8453967252	1.0091051308	0.9853107206	0.0103265567	0.0012626277	0.0030523749	0.0090639290	0.0017897472	0.0001066378	0.0000015942	0.0000093170	0.0000821548	0.0000032032	0.0001175490	0.0000853580	0.0002029070	0.5005560051	0.1476226508	0.0949077734	0.6260176299	0.0713213942	0.7430864294	0.6973390241	1.4404254535
1.2800000000	1.0266666667	0.4928691775	0.9473189541	0.2496375227	1.0792836852	0.9712507097	1.0910582587	0.8652807682	0.8578692512	0.8450207232	1.0086394481	0.9850227433	0.0097124198	0.0011100781	0.0026075120	0.0086023417	0.0014974339	0.0000943311	0.0000012323	0.0000067991	0.0000740003	0.0000022423	0.0001023625	0.0000762426	0.0001786051	0.4427886707	0.1141062550	0.0692593931	0.5638803404	0.0499265755	0.6261543189	0.6138069159	1.2399612348
1.2800000000	1.0400000000	0.4893699051	0.9447858723	0.2486129317	1.0752978734	0.9734178006	1.0928769796	0.8647516009	0.8577396404	0.8446458948	1.0081749289	0.9847345920	0.0091006772	0.0009589821	0.0021638406	0.0081416951	0.0012048585	0.0000828223	0.0000009196	0.0000046822	0.0000662872	0.0000014517	0.0000884242	0.0000677389	0.0001561631	0.3887666741	0.0851575845	0.0476954057	0.5051068386	0.0323227669	0.5216196643	0.5374296055	1.0590492698
1.2800000000	1.0533333333	0.4859136892	0.9422656597	0.2475990342	1.0713488232	0.9755654236	1.0946784068	0.8642247858	0.8576112624	0.8442722001	1.0077115631	0.9844462603	0.0084912817	0.0008093008	0.0017213150	0.0076819809	0.0009120142	0.0000721019	0.0000006550	0.0000029629	0.0000590128	0.0000008318	0.0000757198	0.0000598446	0.0001355644	0.3384450068	0.0606488115	0.0301819115	0.4496763302	0.0185199434	0.4292757298	0.4681962736	0.8974720034
1.2800000000	1.0666666667	0.4824997750	0.9397582922	0.2465956483	1.0674359868	0.9776938601	1.0964628067	0.8637002789	0.8574840847	0.8438996006	1.0072493405	0.9841577419	0.0078841872	0.0006609968	0.0012798913	0.0072231904	0.0006188945	0.0000621604	0.0000004369	0.0000016381	0.0000521745	0.0000003830	0.0000642354	0.0000525575	0.0001167930	0.2917799659	0.0404576963	0.0166867674	0.3975682561	0.0085284406	0.3489244297	0.4060966967	0.7550211263
1.2800000000	1.0800000000	0.4791274245	0.9372637431	0.2456025967	1.0635588278	0.9798033863	1.0982304396	0.8631780374	0.8573580757	0.8435280589	1.0067882508	0.9838690307	0.0072793484	0.0005140340	0.0008395267	0.0067653144	0.0003254927	0.0000529889	0.0000002642	0.0000007048	0.0000457695	0.0000001059	0.0000539579	0.0000458754	0.0000998334	0.2487291151	0.0244673058	0.0071795147	0.3487623067	0.0023589508	0.2803759357	0.3511212575	0.6314971932
1.2800000000	1.0933333333	0.4757959166	0.9347819823	0.2446197058	1.0597168205	0.9818942725	1.0999815605	0.8626580193	0.8572332049	0.8431575388	1.0063282830	0.9835801203	0.0066767209	0.0003683774	0.0004001798	0.0063083435	0.0000318024	0.0000445786	0.0000001357	0.0000001601	0.0000397952	0.0000000010	0.0000448744	0.0000397962	0.0000846707	0.2092512482	0.0125657473	0.0016313095	0.3032384348	0.0000225194	0.2234483050	0.3032609542	0.5267092592
1.2800000000	1.1066666667	0.4725045464	0.9323129773	0.2436468063	1.0559094502	0.9839667841	1.1017164193	0.8621401834	0.8571094428	0.8427880053	1.0058694261	0.9832910048	0.0060762612	0.0002239931	-0.0000381897	0.0058522682	-0.0002621828	0.0000369210	0.0000000502	0.0000000015	0.0000342490	0.0000000687	0.0000369726	0.0000343178	0.0000712904	0.1733063526	0.0046459172	0.0000148566	0.2609768673	0.0015305400	0.1779671264	0.2625074073	0.4404745337
1.2800000000	1.1200000000	0.4692526245	0.9298566928	0.2426837328	1.0521362122	0.9860211812	1.1034352602	0.8616244894	0.8569867609	0.8424194242	1.0054116688	0.9830016783	0.0054779267	0.0000808483	-0.0004756208	0.0053970784	-0.0005564691	0.0000300077	0.0000000065	0.0000002262	0.0000291285	0.0000003097	0.0000302404	0.0000294381	0.0000596785	0.1408555752	0.0006052630	0.0023043465	0.2219581153	0.0068947512	0.1437651847	0.2288528665	0.3726180512
1.2800000000	1.1333333333	0.4660394771	0.9274130911	0.2417303235	1.0483966122	0.9880577186	1.1051383228	0.8611108979	0.8568651315	0.8420517626	1.0049549996	0.9827121347	0.0048816755	-0.0000610885	-0.0009121515	0.0049427640	-0.0008510630	0.0000238308	0.0000000037	0.0000008320	0.0000244309	0.0000007243	0.0000246665	0.0000251552	0.0000498217	0.1118611882	0.0003455584	0.0084753954	0.1861629838	0.0161272316	0.1206821419	0.2022902154	0.3229723573
1.2800000000	1.1466666667	0.4628644450	0.9249821322	0.2407864205	1.0446901657	0.9900766465	1.1068258414	0.8605993703	0.8567445281	0.8416849884	1.0044994068	0.9824223683	0.0042874667	-0.0002018480	-0.0013478184	0.0044893147	-0.0011459704	0.0000183824	0.0000000407	0.0000018166	0.0000201539	0.0000013132	0.0000202397	0.0000214672	0.0000417069	0.0862865567	0.0037726902	0.0185049871	0.1535725796	0.0292403958	0.1085642340	0.1828129755	0.2913772095
1.2800000000	1.1600000000	0.4597268838	0.9225637739	0.2398518694	1.0410163978	0.9920782101	1.1084980457	0.8600898686	0.8566249249	0.8413190706	1.0040448784	0.9821323734	0.0036952602	-0.0003414597	-0.0017826573	0.0040367199	-0.0014411976	0.0000136549	0.0000001166	0.0000031779	0.0000162951	0.0000020771	0.0000169494	0.0000183722	0.0000353216	0.0640961072	0.0107964571	0.0323714189	0.1241683189	0.0462469900	0.1072639833	0.1704153089	0.2776792922
1.2800000000	1.1733333333	0.4566261631	0.9201579722	0.2389265193	1.0373748429	0.9940626500	1.1101551607	0.8595823557	0.8565062969	0.8409539791	1.0035914024	0.9818421442	0.0031050164	-0.0004799523	-0.0022167027	0.0035849688	-0.0017367504	0.0000096411	0.0000002304	0.0000049138	0.0000128520	0.0000030163	0.0000147853	0.0000158683	0.0000306536	0.0452552970	0.0213303786	0.0500542485	0.0979319333	0.0671600876	0.1166399241	0.1650920208	0.2817319449
1.2800000000	1.1866666667	0.4535616659	0.9177646808	0.2380102225	1.0337650447	0.9960302021	1.1117974068	0.8590767954	0.8563886199	0.8405896847	1.0031389668	0.9815516754	0.0025166969	-0.0006173536	-0.0026499884	0.0031340505	-0.0020326349	0.0000063338	0.0000003811	0.0000070224	0.0000098223	0.0000041316	0.0000137373	0.0000139539	0.0000276912	0.0297305844	0.0352915145	0.0715342442	0.0748454756	0.0919930842	0.1365563430	0.1668385598	0.3033949029
1.2800000000	1.2000000000	0.4505327892	0.9153838520	0.2371028348	1.0301865555	0.9979810981	1.1134250000	0.8585731519	0.8562718707	0.8402261590	1.0026875590	0.9812609613	0.0019302637	-0.0007536902	-0.0030825470	0.0026839540	-0.0023288568	0.0000037259	0.0000005680	0.0000095021	0.0000072036	0.0000054236	0.0000137961	0.0000126272	0.0000264232	0.0174894003	0.0526002937	0.0967933369	0.0548913246	0.1207596941	0.1668830309	0.1756510186	0.3425340496
1.2800000000	1.2133333333	0.4475389424	0.9130154362	0.2362042152	1.0266389367	0.9999155649	1.1150381519	0.8580713905	0.8561560266	0.8398633746	1.0022371668	0.9809699967	0.0013456798	-0.0008889883	-0.0035144103	0.0022346681	-0.0026254219	0.0000018109	0.0000007903	0.0000123511	0.0000049937	0.0000068928	0.0000149522	0.0000118866	0.0000268388	0.0085001202	0.0731803524	0.1258145746	0.0380521887	0.1534739445	0.2074950473	0.1915261333	0.3990211805
1.2800000000	1.2266666667	0.4445795479	0.9106593823	0.2353142255	1.0231217579	1.0018338257	1.1166370700	0.8575714769	0.8560410658	0.8395013047	1.0017877777	0.9806787761	0.0007629086	-0.0010232729	-0.0039456089	0.0017861816	-0.0029223360	0.0000005820	0.0000010471	0.0000155678	0.0000031904	0.0000085400	0.0000171969	0.0000117305	0.0000289274	0.0027320376	0.0969583800	0.1585820783	0.0243111099	0.1901501721	0.2582724959	0.2144612820	0.4727337779
1.2800000000	1.2400000000	0.4416540404	0.9083156377	0.2344327309	1.0196345971	1.0037360989	1.1182219576	0.8570733777	0.8559269670	0.8391399235	1.0013393792	0.9803872945	0.0001819146	-0.0011565684	-0.0043761729	0.0013384830	-0.0032196045	0.0000000331	0.0000013377	0.0000191509	0.0000017915	0.0000103659	0.0000205216	0.0000121574	0.0000326790	0.0001553377	0.1238639738	0.1950810001	0.0136514659	0.2308030174	0.3191003116	0.2444544833	0.5635547949
1.2800000000	1.2533333333	0.4387618664	0.9059841485	0.2335595991	1.0161770401	1.0056225995	1.1197930140	0.8565770601	0.8558137098	0.8387792058	1.0008919585	0.9800955468	-0.0003973373	-0.0012888982	-0.0048061312	0.0008915609	-0.0035172330	0.0000001579	0.0000016613	0.0000230989	0.0000007949	0.0000123709	0.0000249180	0.0000131658	0.0000380838	0.0007410719	0.1538295010	0.2352974836	0.0060569725	0.2754474210	0.3898680565	0.2815043935	0.6713724500
1.2800000000	1.2666666667	0.4359024845	0.9036648594	0.2326947011	1.0127486810	1.0074935380	1.1213504346	0.8560824918	0.8557012743	0.8384191273	1.0004455030	0.9798035278	-0.0009748815	-0.0014202853	-0.0052355122	0.0004454038	-0.0038152269	0.0000009504	0.0000020172	0.0000274106	0.0000001984	0.0000145560	0.0000303782	0.0000147543	0.0000451325	0.0044611341	0.1867899675	0.2792186250	0.0015116851	0.3240986184	0.4704697266	0.3256103036	0.7960800301
1.2800000000	1.2800000000	0.4330753644	0.9013577141	0.2318379103	1.0093491213	1.0093491213	1.1228944109	0.8555896414	0.8555896414	0.8380596643	1.0000000000	0.9795112326	-0.0015507516	-0.0015507516	-0.0056643432	0.0000000000	-0.0041135916	0.0000024048	0.0000024048	0.0000320848	0.0000000000	0.0000169216	0.0000368944	0.0000169216	0.0000538161	0.0112882363	0.2226828940	0.3268324369	0.0000000000	0.3767721356	0.5608035672	0.3767721356	0.9375757028
1.2800000000	1.2933333333	0.4302799868	0.8990626551	0.2309891030	1.0059779700	1.0111895526	1.1244251310	0.8550984780	0.8554787924	0.8377007937	0.9995554368	0.9792186564	-0.0021249807	-0.0016803186	-0.0060926509	-0.0004446620	-0.0044123323	0.0000045155	0.0000028235	0.0000371204	0.0000001977	0.0000194687	0.0000444594	0.0000196664	0.0000641258	0.0211958859	0.2614481979	0.3781278130	0.0015066546	0.4334837844	0.6607718968	0.4349904390	1.0957623358
1.2800000000	1.3066666667	0.4275158436	0.8967796238	0.2301481580	1.0026348435	1.0130150310	1.1259427790	0.8546089714	0.8553687093	0.8373424933	0.9991118006	0.9789257945	-0.0026976011	-0.0018090070	-0.0065204612	-0.0008885940	-0.0047114542	0.0000072771	0.0000032725	0.0000425164	0.0000007896	0.0000221978	0.0000530660	0.0000229874	0.0000760534	0.0341583635	0.3030280820	0.4330944943	0.0060167279	0.4942496579	0.7702809398	0.5002663858	1.2705473255
1.2800000000	1.3200000000	0.4247824369	0.8945085609	0.2293149567	0.9993193653	1.0148257526	1.1274475357	0.8541210918	0.8552593746	0.8369847415	0.9986690788	0.9786326421	-0.0032686446	-0.0019368369	-0.0069477992	-0.0013318077	-0.0050109623	0.0000106840	0.0000037513	0.0000482719	0.0000017737	0.0000251097	0.0000627073	0.0000268835	0.0000895907	0.0501507013	0.3473669277	0.4917230371	0.0135156402	0.5590861257	0.8892406660	0.5726017659	1.4618424319
1.2800000000	1.3333333333	0.4220792792	0.8922494059	0.2284893830	0.9960311659	1.0166219094	1.1289395783	0.8536348101	0.8551507715	0.8366275171	0.9982272584	0.9783391947	-0.0038381424	-0.0020638277	-0.0073746895	-0.0017743148	-0.0053108618	0.0000147313	0.0000042594	0.0000543860	0.0000031482	0.0000282053	0.0000733768	0.0000313534	0.0001047302	0.0691486621	0.3944111946	0.5540047822	0.0239891525	0.6280098296	1.0175646389	0.6519989821	1.6695636210
