r1	r2	tau_eff_real	tau_eff_imag	beta_c	alpha	beta_angle	gamma	v4_value	u4_value	w4_value	v4_over_u4_value	w4_over_u4_value	v4_log_residual	u4_log_residual	w4_log_residual	v4_over_u4_log_residual	w4_over_u4_log_residual	v4_chi2	u4_chi2	w4_chi2	v4_over_u4_chi2	w4_over_u4_chi2	corr_score	ratio_score	total_score
0.9333333333	1.2266666667	0.4435514711	0.8114272003	0.2612633021	0.9696879486	1.1013615442	1.0705431608	0.8362609444	0.8441331246	0.8376247791	0.9906742432	0.9922899063	-0.0128382737	-0.0034687598	-0.0112087300	-0.0093695139	-0.0077399701	0.0001648213	0.0000120323	0.0001256356	0.0000877878	0.0000599071	0.0003024892	0.0001476949	0.0004501841
0.9333333333	1.2400000000	0.4405720337	0.8095200120	0.2602130394	0.9660947039	1.1031107315	1.0723872181	0.8357621784	0.8439959769	0.8371056932	0.9902442680	0.9918361178	-0.0134348755	-0.0036312446	-0.0118286338	-0.0098036309	-0.0081973892	0.0001804959	0.0000131859	0.0001399166	0.0000961112	0.0000671972	0.0003335984	0.0001633084	0.0004969068
0.9333333333	1.2533333333	0.4376266429	0.8076192067	0.2591734031	0.9625344676	1.1048437440	1.0742144420	0.8352641649	0.8438598433	0.8365877179	0.9898138554	0.9913823066	-0.0140309326	-0.0037925542	-0.0124475946	-0.0102383784	-0.0086550404	0.0001968671	0.0000143835	0.0001549426	0.0001048244	0.0000749097	0.0003661931	0.0001797341	0.0005459273
0.9333333333	1.2666666667	0.4347147529	0.8057248531	0.2581442186	0.9590067505	1.1065608231	1.0760250800	0.8347668836	0.8437246982	0.8360708256	0.9893830124	0.9909284715	-0.0146264680	-0.0039527181	-0.0130656434	-0.0106737500	-0.0091129253	0.0002139336	0.0000156240	0.0001707110	0.0001139289	0.0000830454	0.0004002686	0.0001969743	0.0005972429
0.9333333333	1.2800000000	0.4318358288	0.8038370158	0.2571253150	0.9555110737	1.1082622050	1.0778193749	0.8342703146	0.8435905172	0.8355549894	0.9889517457	0.9904746110	-0.0152215044	-0.0041117649	-0.0136828106	-0.0111097395	-0.0095710456	0.0002316942	0.0000169066	0.0001872193	0.0001234263	0.0000916049	0.0004358201	0.0002150312	0.0006508513
0.9333333333	1.2933333333	0.4289893468	0.8019557545	0.2561165255	0.9520469678	1.1099481214	1.0795975644	0.8337744388	0.8434572764	0.8350401827	0.9885200616	0.9900207232	-0.0158160639	-0.0042697223	-0.0142991258	-0.0115463416	-0.0100294036	0.0002501479	0.0000182305	0.0002044650	0.0001333180	0.0001005889	0.0004728434	0.0002339069	0.0007067503
0.9333333333	1.3066666667	0.4261747937	0.8000811252	0.2551176870	0.9486139731	1.1116187990	1.0813598815	0.8332792372	0.8433249530	0.8345263801	0.9880879656	0.9895668059	-0.0164101679	-0.0044266167	-0.0149146181	-0.0119835511	-0.0104880014	0.0002692936	0.0000195949	0.0002224458	0.0001436055	0.0001099982	0.0005113344	0.0002536037	0.0007649381
0.9333333333	1.3200000000	0.4233916665	0.7982131794	0.2541286399	0.9452116389	1.1132744603	1.0831065544	0.8327846914	0.8431935249	0.8340135562	0.9876554633	0.9891128568	-0.0170038375	-0.0045824740	-0.0155293159	-0.0124213634	-0.0109468418	0.0002891305	0.0000209991	0.0002411597	0.0001542903	0.0001198333	0.0005512892	0.0002741236	0.0008254128
0.9333333333	1.3333333333	0.4206394723	0.7963519651	0.2531492283	0.9418395236	1.1149153229	1.0848378072	0.8322907836	0.8430629707	0.8335016867	0.9872225593	0.9886588733	-0.0175970932	-0.0047373190	-0.0161432467	-0.0128597743	-0.0114059277	0.0003096577	0.0000224422	0.0002606044	0.0001653738	0.0001300952	0.0005927043	0.0002954690	0.0008881733
0.9333333333	1.3466666667	0.4179177282	0.7944975266	0.2521792997	0.9384971942	1.1165416002	1.0865538591	0.8317974963	0.8429332700	0.8329907477	0.9867892584	0.9882048525	-0.0181899552	-0.0048911755	-0.0167564377	-0.0132987797	-0.0118652622	0.0003308745	0.0000239236	0.0002807782	0.0001768575	0.0001407844	0.0006355763	0.0003176420	0.0009532183
0.9333333333	1.3600000000	0.4152259607	0.7926499044	0.2512187048	0.9351842266	1.1181535017	1.0882549254	0.8313048124	0.8428044027	0.8324807157	0.9863555645	0.9877507914	-0.0187824431	-0.0050440668	-0.0173689152	-0.0137383763	-0.0123248485	0.0003527802	0.0000254426	0.0003016792	0.0001887430	0.0001519019	0.0006799020	0.0003406449	0.0010205469
0.9333333333	1.3733333333	0.4125637058	0.7908091360	0.2502672978	0.9319002046	1.1197512321	1.0899412168	0.8308127151	0.8426763496	0.8319715681	0.9859214816	0.9872966869	-0.0193745760	-0.0051960152	-0.0179807053	-0.0141785608	-0.0127846901	0.0003753742	0.0000269986	0.0003233058	0.0002010316	0.0001634483	0.0007256785	0.0003644799	0.0010901584
0.9333333333	1.3866666667	0.4099305086	0.7889752554	0.2493249357	0.9286447204	1.1213349928	1.0916129404	0.8303211884	0.8425490922	0.8314632825	0.9854870132	0.9868425356	-0.0199663727	-0.0053470423	-0.0185918330	-0.0146193304	-0.0132447907	0.0003986560	0.0000285909	0.0003456563	0.0002137248	0.0001754245	0.0007729032	0.0003891493	0.0011620525
0.9333333333	1.4000000000	0.4073259233	0.7871482936	0.2483914791	0.9254173740	1.1229049806	1.0932702989	0.8298302162	0.8424226126	0.8309558373	0.9850521624	0.9863883339	-0.0205578515	-0.0054971690	-0.0192023231	-0.0150606825	-0.0137051541	0.0004226253	0.0000302189	0.0003687292	0.0002268242	0.0001878312	0.0008215733	0.0004146554	0.0012362287
0.9466666667	0.6000000000	0.6353353610	0.9104146386	0.3254532924	1.1898177422	0.9902619887	0.9615129227	0.8615544026	0.8526155481	0.8638773096	1.0104840387	1.0132084871	0.0169592301	0.0065297678	0.0196517834	0.0104294623	0.0131220156	0.0002876155	0.0000426379	0.0003861926	0.0001087737	0.0001721873	0.0007164459	0.0002809610	0.0009974069
0.9466666667	0.6133333333	0.6298529353	0.9084063903	0.3236093180	1.1838681431	0.9931840656	0.9645404449	0.8609812380	0.8523714757	0.8632647163	1.0101009508	1.0127799216	0.0162937408	0.0062434636	0.0189424112	0.0100502772	0.0126989476	0.0002654860	0.0000389808	0.0003588149	0.0001010081	0.0001612633	0.0006632818	0.0002622713	0.0009255531
0.9466666667	0.6266666667	0.6244501799	0.9063899701	0.3217920131	1.1779929069	0.9960693357	0.9675304110	0.8604108682	0.8521319019	0.8626556917	1.0097155926	1.0123499540	0.0156310563	0.0059623567	0.0182366721	0.0096686997	0.0122743155	0.0002443299	0.0000355497	0.0003325762	0.0000934838	0.0001506588	0.0006124558	0.0002441426	0.0008565984
0.9466666667	0.6400000000	0.6191255076	0.9043661716	0.3200007513	1.1721905402	0.9989185444	0.9704835690	0.8598432157	0.8518966618	0.8620501425	1.0093280726	1.0119186764	0.0149710928	0.0056862580	0.0175344664	0.0092848348	0.0118482084	0.0002241336	0.0000323335	0.0003074575	0.0000862082	0.0001403800	0.0005639247	0.0002265882	0.0007905129
0.9466666667	0.6533333333	0.6138773700	0.9023357508	0.3182349263	1.1664595905	1.0017324166	0.9734006465	0.8592782056	0.8516655979	0.8614479783	1.0089384939	1.0114861753	0.0143137685	0.0054149865	0.0168356965	0.0088987821	0.0114207101	0.0002048840	0.0000293221	0.0002834407	0.0000791883	0.0001304326	0.0005176467	0.0002096209	0.0007272677
0.9466666667	0.6666666667	0.6087042562	0.9002994281	0.3164939512	1.1607986448	1.0045116572	0.9762823516	0.8587157654	0.8514385590	0.8608491111	1.0085469543	1.0110525322	0.0136590046	0.0051483687	0.0161402680	0.0085106358	0.0109918993	0.0001865684	0.0000265057	0.0002605083	0.0000724309	0.0001208219	0.0004735824	0.0001932528	0.0006668351
0.9466666667	0.6800000000	0.6036046918	0.8982578897	0.3147772579	1.1552063285	1.0072569519	0.9791293732	0.8581558247	0.8512154006	0.8602534554	1.0081535462	1.0106178234	0.0130067243	0.0048862387	0.0154480889	0.0081204856	0.0105618502	0.0001691749	0.0000238753	0.0002386434	0.0000659423	0.0001115527	0.0004316937	0.0001774950	0.0006091886
0.9466666667	0.6933333333	0.5985772377	0.8962117898	0.3130842963	1.1496813037	1.0099689678	0.9819423821	0.8575983153	0.8509959842	0.8596609283	1.0077583575	1.0101821210	0.0123568533	0.0046284371	0.0147590695	0.0077284162	0.0101306324	0.0001526918	0.0000214224	0.0002178301	0.0000597284	0.0001026297	0.0003919444	0.0001623581	0.0005543025
0.9466666667	0.7066666667	0.5936204899	0.8941617514	0.3114145332	1.1442222684	1.0126483540	0.9847220312	0.8570431711	0.8507801772	0.8590714490	1.0073614713	1.0097454924	0.0117093194	0.0043748115	0.0140731229	0.0073345079	0.0096983114	0.0001371082	0.0000191390	0.0001980528	0.0000537950	0.0000940572	0.0003542999	0.0001478523	0.0005021522
0.9466666667	0.7200000000	0.5887330775	0.8921083682	0.3097674522	1.1388279548	1.0152957424	0.9874689564	0.8564903280	0.8505678525	0.8584849390	1.0069629666	1.0093080011	0.0110640527	0.0041252156	0.0133901642	0.0069388370	0.0092649486	0.0001224133	0.0000170174	0.0001792965	0.0000481475	0.0000858393	0.0003187272	0.0001339867	0.0004527139
0.9466666667	0.7333333333	0.5839136626	0.8900522057	0.3081425525	1.1334971287	1.0179117480	0.9901837769	0.8559397238	0.8503588882	0.8579013221	1.0065629180	1.0088697066	0.0104209850	0.0038795093	0.0127101111	0.0065414758	0.0088306018	0.0001085969	0.0000150506	0.0001615469	0.0000427909	0.0000779795	0.0002851944	0.0001207704	0.0004059649
0.9466666667	0.7466666667	0.5791609393	0.8879938028	0.3065393488	1.1282285880	1.0204969698	0.9928670959	0.8553912983	0.8501531678	0.8573205241	1.0061613963	1.0084306647	0.0097800506	0.0036375581	0.0120328832	0.0061424925	0.0083953252	0.0000956494	0.0000132318	0.0001447903	0.0000377302	0.0000704815	0.0002536715	0.0001082117	0.0003618832
0.9466666667	0.7600000000	0.5744736325	0.8859336727	0.3049573704	1.1230211617	1.0230519909	0.9955195011	0.8548449930	0.8499505792	0.8567424729	1.0057584687	1.0079909278	0.0091411852	0.0033992331	0.0113584026	0.0057419520	0.0079591694	0.0000835613	0.0000115548	0.0001290133	0.0000329700	0.0000633484	0.0002241294	0.0000963184	0.0003204478
0.9466666667	0.7733333333	0.5698504972	0.8838723045	0.3033961604	1.1178737090	1.0255773794	0.9981415652	0.8543007509	0.8497510152	0.8561670985	1.0053541986	1.0075505450	0.0085043265	0.0031644107	0.0106865930	0.0053399158	0.0075221823	0.0000723236	0.0000100135	0.0001142033	0.0000285147	0.0000565832	0.0001965403	0.0000850979	0.0002816383
0.9466666667	0.7866666667	0.5652903181	0.8818101637	0.3018552759	1.1127851184	1.0280736888	1.0007338464	0.8537585170	0.8495543729	0.8555943325	1.0049486463	1.0071095622	0.0078694143	0.0029329723	0.0100173807	0.0049364420	0.0070844084	0.0000619277	0.0000086023	0.0001003479	0.0000243685	0.0000501888	0.0001708779	0.0000745573	0.0002454352
0.9466666667	0.8000000000	0.5607919081	0.8797476939	0.3003342867	1.1077543065	1.0305414583	1.0032968888	0.8532182377	0.8493605536	0.8550241088	1.0045418687	1.0066680224	0.0072363895	0.0027048039	0.0093506934	0.0045315856	0.0066458895	0.0000523653	0.0000073160	0.0000874355	0.0000205353	0.0000441678	0.0001471168	0.0000647031	0.0002118199
0.9466666667	0.8133333333	0.5563541082	0.8776853174	0.2988327755	1.1027802171	1.0329812135	1.0058312230	0.8526798612	0.8491694626	0.8544563627	1.0041339199	1.0062259659	0.0066051952	0.0024797964	0.0086864611	0.0041253988	0.0062066646	0.0000436286	0.0000061494	0.0000754546	0.0000170189	0.0000385227	0.0001252326	0.0000555416	0.0001807742
0.9466666667	0.8266666667	0.5519757862	0.8756234364	0.2973503366	1.0978618208	1.0353934666	1.0083373662	0.8521433368	0.8489810091	0.8538910315	1.0037248509	1.0057834303	0.0059757758	0.0022578449	0.0080246153	0.0037179309	0.0057667704	0.0000357099	0.0000050979	0.0000643945	0.0000138230	0.0000332556	0.0001052022	0.0000470787	0.0001522809
0.9466666667	0.8400000000	0.5476558364	0.8735624336	0.2958865765	1.0929981135	1.0377787171	1.0108158230	0.8516086155	0.8487951058	0.8533280541	1.0033147101	1.0053404506	0.0053480772	0.0020388487	0.0073650897	0.0033092286	0.0053262410	0.0000286019	0.0000041569	0.0000542445	0.0000109510	0.0000283688	0.0000870034	0.0000393198	0.0001263232
0.9466666667	0.8533333333	0.5433931787	0.8715026736	0.2944411125	1.0881881160	1.0401374521	1.0132670855	0.8510756497	0.8486116691	0.8527673711	1.0029035432	1.0048970598	0.0047220471	0.0018227111	0.0067078193	0.0028993361	0.0048851082	0.0000222977	0.0000033223	0.0000449948	0.0000084061	0.0000238643	0.0000706148	0.0000322704	0.0001028853
0.9466666667	0.8666666667	0.5391867580	0.8694445031	0.2930135729	1.0834308733	1.0424701463	1.0156916340	0.8505443931	0.8484306185	0.8522089246	1.0024913935	1.0044532883	0.0040976344	0.0016093392	0.0060527409	0.0024882952	0.0044434017	0.0000167906	0.0000025900	0.0000366357	0.0000061916	0.0000197438	0.0000560163	0.0000259354	0.0000819517
0.9466666667	0.8800000000	0.5350355433	0.8673882520	0.2916035966	1.0787254535	1.0447772631	1.0180899370	0.8500148006	0.8482518770	0.8516526584	1.0020783020	1.0040091646	0.0034747893	0.0013986440	0.0053997932	0.0020761453	0.0040011493	0.0000120742	0.0000019562	0.0000291578	0.0000043104	0.0000160092	0.0000431881	0.0000203196	0.0000635077
0.9466666667	0.8933333333	0.5309385273	0.8653342345	0.2902108321	1.0740709474	1.0470592544	1.0204624518	0.8494868286	0.8480753705	0.8510985176	1.0016643074	1.0035647151	0.0028534635	0.0011905396	0.0047489162	0.0016629239	0.0035583766	0.0000081423	0.0000014174	0.0000225522	0.0000027653	0.0000126620	0.0000321118	0.0000154274	0.0000475392
0.9466666667	0.9066666667	0.5268947259	0.8632827491	0.2888349380	1.0694664676	1.0493165613	1.0228096247	0.8489604344	0.8479010276	0.8505464489	1.0012494462	1.0031199646	0.0022336100	0.0009849437	0.0041000514	0.0012486663	0.0031151076	0.0000049890	0.0000009701	0.0000168104	0.0000015592	0.0000097039	0.0000227695	0.0000112631	0.0000340326
0.9466666667	0.9200000000	0.5229031771	0.8612340797	0.2874755821	1.0649111481	1.0515496140	1.0251318915	0.8484355766	0.8477287801	0.8499964003	1.0008337531	1.0026749359	0.0016151831	0.0007817773	0.0034531419	0.0008334057	0.0026713646	0.0000026088	0.0000006112	0.0000119242	0.0000006946	0.0000071362	0.0000151442	0.0000078308	0.0000229749
0.9466666667	0.9333333333	0.5189629408	0.8591884963	0.2861324413	1.0604041432	1.0537588327	1.0274296777	0.8479122152	0.8475585622	0.8494483212	1.0004172607	1.0022296500	0.0009981380	0.0005809643	0.0028081324	0.0004171737	0.0022271680	0.0000009963	0.0000003375	0.0000078856	0.0000001740	0.0000049603	0.0000092194	0.0000051343	0.0000143537
0.9466666667	0.9466666667	0.5150730982	0.8571462556	0.2848052012	1.0559446274	1.0559446274	1.0297033988	0.8473903108	0.8473903108	0.8489021625	1.0000000000	1.0017841267	0.0003824315	0.0003824315	0.0021649686	0.0000000000	0.0017825370	0.0000001463	0.0000001463	0.0000046871	0.0000000000	0.0000031774	0.0000049796	0.0000031774	0.0000081570
0.9466666667	0.9600000000	0.5112327512	0.8551076012	0.2834935558	1.0515317945	1.0581073985	1.0319534606	0.8468698254	0.8472239650	0.8483578760	0.9995820000	1.0013383840	-0.0002319787	0.0001861087	0.0015235978	-0.0004180874	0.0013374891	0.0000000538	0.0000000346	0.0000023214	0.0000001748	0.0000017889	0.0000024098	0.0000019637	0.0000043735
0.9466666667	0.9733333333	0.5074410216	0.8530727647	0.2821972072	1.0471648571	1.0602475369	1.0341802596	0.8463507220	0.8470594666	0.8478154152	0.9991632883	1.0008924386	-0.0008451338	-0.0000080718	0.0008839688	-0.0008370620	0.0008920406	0.0000007143	0.0000000001	0.0000007814	0.0000007007	0.0000007957	0.0000014957	0.0000014964	0.0000029921
0.9466666667	0.9866666667	0.5036970510	0.8510419661	0.2809158654	1.0428430459	1.0623654245	1.0363841831	0.8458329646	0.8468967594	0.8472747345	0.9987438907	1.0004463059	-0.0014570739	-0.0002001750	0.0002460313	-0.0012568989	0.0004462063	0.0000021231	0.0000000401	0.0000000605	0.0000015798	0.0000001991	0.0000022237	0.0000017789	0.0000040026
0.9466666667	1.0000000000	0.5000000000	0.8490154138	0.2796492481	1.0385656096	1.0644614344	1.0385656096	0.8453165179	0.8467357894	0.8467357894	0.9983238318	1.0000000000	-0.0020678380	-0.0003902635	-0.0003902635	-0.0016775745	0.0000000000	0.0000042760	0.0000001523	0.0000001523	0.0000028143	0.0000000000	0.0000045806	0.0000028143	0.0000073948
0.9466666667	1.0133333333	0.4963490477	0.8469933060	0.2783970801	1.0343318139	1.0665359308	1.0407249089	0.8448013478	0.8465765047	0.8461985370	0.9979031347	0.9995535339	-0.0026774642	-0.0005783974	-0.0010249632	-0.0020990668	-0.0004465658	0.0000071688	0.0000003345	0.0000010505	0.0000044061	0.0000001994	0.0000085539	0.0000046055	0.0000131594
0.9466666667	1.0266666667	0.4927433916	0.8449758305	0.2771590936	1.0301409411	1.0685892700	1.0428624426	0.8442874211	0.8464188553	0.8456629349	0.9974818210	0.9991069193	-0.0032859895	-0.0007646346	-0.0016581144	-0.0025213549	-0.0008934798	0.0000107977	0.0000005847	0.0000027493	0.0000063572	0.0000007983	0.0000141317	0.0000071555	0.0000212873
0.9466666667	1.0400000000	0.4891822463	0.8429631651	0.2759350275	1.0259922899	1.0706217997	1.0449785640	0.8437747054	0.8462627931	0.8451289423	0.9970599113	0.9986601670	-0.0038934503	-0.0009490310	-0.0022897624	-0.0029444192	-0.0013407313	0.0000151590	0.0000009007	0.0000052430	0.0000086696	0.0000017976	0.0000213026	0.0000104672	0.0000317698
0.9466666667	1.0533333333	0.4856648442	0.8409554785	0.2747246272	1.0218851747	1.0726338602	1.0470736186	0.8432631692	0.8461082719	0.8445965191	0.9966374248	0.9982132869	-0.0044998816	-0.0011316402	-0.0029199514	-0.0033682414	-0.0017883112	0.0000202489	0.0000012806	0.0000085261	0.0000113450	0.0000031981	0.0000300557	0.0000145431	0.0000445988
0.9466666667	1.0666666667	0.4821904339	0.8389529304	0.2735276449	1.0178189253	1.0746257839	1.0491479445	0.8427527816	0.8459552470	0.8440656264	0.9962143796	0.9977662877	-0.0051053178	-0.0013125138	-0.0035487246	-0.0037928040	-0.0022362107	0.0000260643	0.0000017227	0.0000125934	0.0000143854	0.0000050006	0.0000403804	0.0000193860	0.0000597664
0.9466666667	1.0800000000	0.4787582806	0.8369556720	0.2723438387	1.0137928860	1.0765978957	1.0512018719	0.8422435128	0.8458036757	0.8435362262	0.9957907927	0.9973191775	-0.0057097926	-0.0014917017	-0.0041761240	-0.0042180909	-0.0026844224	0.0000326017	0.0000022252	0.0000174400	0.0000177923	0.0000072061	0.0000522669	0.0000249984	0.0000772653
0.9466666667	1.0933333333	0.4753676653	0.8349638461	0.2711729729	1.0098064160	1.0785505136	1.0532357240	0.8417353336	0.8456535167	0.8430082814	0.9953666803	0.9968719632	-0.0063133384	-0.0016692516	-0.0048021909	-0.0046440868	-0.0031329393	0.0000398582	0.0000027864	0.0000230610	0.0000215675	0.0000098153	0.0000657057	0.0000313829	0.0000970885
0.9466666667	1.1066666667	0.4720178845	0.8329775879	0.2700148175	1.0058588883	1.0804839483	1.0552498170	0.8412282156	0.8455047301	0.8424817559	0.9949420573	0.9964246514	-0.0069159872	-0.0018452098	-0.0054269653	-0.0050707774	-0.0035817555	0.0000478309	0.0000034048	0.0000294520	0.0000257128	0.0000128290	0.0000806876	0.0000385418	0.0001192294
0.9466666667	1.1200000000	0.4687082497	0.8309970249	0.2688691482	1.0019496895	1.0823985038	1.0572444603	0.8407221311	0.8453572777	0.8419566146	0.9945169377	0.9959772475	-0.0075177701	-0.0020196207	-0.0060504862	-0.0054981494	-0.0040308655	0.0000565169	0.0000040789	0.0000366084	0.0000302296	0.0000162479	0.0000972041	0.0000464775	0.0001436816
0.9466666667	1.1333333333	0.4654380872	0.8290222777	0.2677357463	0.9980782198	1.0842944774	1.0592199563	0.8402170532	0.8452111226	0.8414328231	0.9940913350	0.9955297566	-0.0081187175	-0.0021925272	-0.0066727920	-0.0059261903	-0.0044802648	0.0000659136	0.0000048072	0.0000445262	0.0000351197	0.0000200728	0.0001152469	0.0000551925	0.0001704394
0.9466666667	1.1466666667	0.4622067376	0.8270534598	0.2666143983	0.9942438921	1.0861721601	1.0611766014	0.8397129555	0.8450662292	0.8409103480	0.9936652613	0.9950821829	-0.0087188588	-0.0023639705	-0.0072939199	-0.0063548883	-0.0049299494	0.0000760185	0.0000055884	0.0000532013	0.0000403846	0.0000243044	0.0001348081	0.0000646890	0.0001994971
0.9466666667	1.1600000000	0.4590135554	0.8250906782	0.2655048957	0.9904461317	1.0880318365	1.0631146854	0.8392098124	0.8449225633	0.8403891566	0.9932387285	0.9946345300	-0.0093182230	-0.0025339905	-0.0079139064	-0.0067842325	-0.0053799159	0.0000868293	0.0000064211	0.0000626299	0.0000460258	0.0000289435	0.0001558803	0.0000749693	0.0002308496
0.9466666667	1.1733333333	0.4558579088	0.8231340336	0.2644070352	0.9866843764	1.0898737851	1.0650344920	0.8387075989	0.8447800918	0.8398692170	0.9928117472	0.9941868010	-0.0099168382	-0.0027026254	-0.0085327868	-0.0072142128	-0.0058301614	0.0000983437	0.0000073042	0.0000728085	0.0000520449	0.0000339908	0.0001784563	0.0000860356	0.0002644920
0.9466666667	1.1866666667	0.4527391791	0.8211836207	0.2633206183	0.9829580759	1.0916982787	1.0669362990	0.8382062907	0.8446387830	0.8393504983	0.9923843276	0.9937389985	-0.0105147320	-0.0028699123	-0.0091505961	-0.0076448197	-0.0062806838	0.0001105596	0.0000082364	0.0000837334	0.0000584433	0.0000394470	0.0002025294	0.0000978903	0.0003004197
0.9466666667	1.2000000000	0.4496567609	0.8192395284	0.2622454510	0.9792666913	1.0935055839	1.0688203784	0.8377058641	0.8444986061	0.8388329701	0.9919564792	0.9932911245	-0.0111119312	-0.0030358868	-0.0097673681	-0.0080760444	-0.0067314812	0.0001234750	0.0000092166	0.0000954015	0.0000652225	0.0000453128	0.0002280931	0.0001105353	0.0003386284
0.9466666667	1.2133333333	0.4466100610	0.8173018403	0.2611813441	0.9756096950	1.0952959621	1.0706869965	0.8372062957	0.8443595316	0.8383166028	0.9915282109	0.9928431805	-0.0117084620	-0.0032005834	-0.0103831358	-0.0085078787	-0.0071825524	0.0001370881	0.0000102437	0.0001078095	0.0000723840	0.0000515891	0.0002551413	0.0001239731	0.0003791144
0.9466666667	1.2266666667	0.4435984987	0.8153706345	0.2601281126	0.9719865704	1.0970696690	1.0725364142	0.8367075631	0.8442215309	0.8378013677	0.9910995308	0.9923951677	-0.0123043501	-0.0033640351	-0.0109979315	-0.0089403150	-0.0076338965	0.0001513970	0.0000113167	0.0001209545	0.0000799292	0.0000582764	0.0002836683	0.0001382056	0.0004218739
0.9466666667	1.2400000000	0.4406215055	0.8134459840	0.2590855758	0.9683968117	1.0988269551	1.0743688868	0.8362096442	0.8440845764	0.8372872366	0.9906704465	0.9919470868	-0.0128996203	-0.0035262739	-0.0116117870	-0.0093733464	-0.0080855131	0.0001664002	0.0000124346	0.0001348336	0.0000878596	0.0000653755	0.0003136684	0.0001532351	0.0004669036
0.9466666667	1.2533333333	0.4376785241	0.8115279572	0.2580535573	0.9648399233	1.1005680656	1.0761846647	0.8357125176	0.8439486417	0.8367741820	0.9902409652	0.9914989380	-0.0134942971	-0.0036873308	-0.0122247329	-0.0098069662	-0.0085374021	0.0001820961	0.0000135964	0.0001494441	0.0000961766	0.0000728872	0.0003451366	0.0001690638	0.0005142004
0.9466666667	1.2666666667	0.4347690092	0.8096166177	0.2570318847	0.9613154199	1.1022932408	1.0779839929	0.8352161622	0.8438137011	0.8362621772	0.9898110935	0.9910507214	-0.0140884043	-0.0038472356	-0.0128367995	-0.0102411687	-0.0089895639	0.0001984831	0.0000148012	0.0001647834	0.0001048815	0.0000808123	0.0003780678	0.0001856938	0.0005637616
0.9466666667	1.2800000000	0.4318924261	0.8077120247	0.2560203893	0.9578228259	1.1040027160	1.0797671117	0.8347205577	0.8436797299	0.8357511961	0.9893808374	0.9906024365	-0.0146819652	-0.0040060169	-0.0134480161	-0.0106759483	-0.0094419992	0.0002155601	0.0000160482	0.0001808491	0.0001139759	0.0000891513	0.0004124574	0.0002031272	0.0006155846
0.9466666667	1.2933333333	0.4290482514	0.8058142333	0.2550189065	0.9543616755	1.1056967216	1.0815342565	0.8342256839	0.8435467042	0.8352412130	0.9889502025	0.9901540826	-0.0152750025	-0.0041637026	-0.0140584116	-0.0111113000	-0.0098947090	0.0002333257	0.0000173364	0.0001976389	0.0001234610	0.0000979053	0.0004483011	0.0002213663	0.0006696673
0.9466666667	1.3066666667	0.4262359720	0.8039232944	0.2540272751	0.9509315121	1.1073754836	1.0832856579	0.8337315216	0.8434146009	0.8347322031	0.9885191941	0.9897056587	-0.0158675385	-0.0043203194	-0.0146680139	-0.0115472191	-0.0103476945	0.0002517788	0.0000186652	0.0002151506	0.0001333383	0.0001070748	0.0004855946	0.0002404131	0.0007260076
0.9466666667	1.3200000000	0.4234550853	0.8020392551	0.2530453377	0.9475318883	1.1090392233	1.0850215420	0.8332380517	0.8432833979	0.8342241422	0.9880878170	0.9892571635	-0.0164595949	-0.0044758933	-0.0152768507	-0.0119837016	-0.0108009574	0.0002709183	0.0000200336	0.0002333822	0.0001436091	0.0001166607	0.0005243341	0.0002602698	0.0007846038
0.9466666667	1.3333333333	0.4207050988	0.8001621586	0.2520729403	0.9441623655	1.1106881576	1.0867421305	0.8327452556	0.8431530736	0.8337170064	0.9876560754	0.9888085954	-0.0170511927	-0.0046304491	-0.0158849486	-0.0124207436	-0.0112544995	0.0002907432	0.0000214411	0.0002523316	0.0001542749	0.0001266638	0.0005645158	0.0002809386	0.0008454545
0.9466666667	1.3466666667	0.4179855297	0.7982920448	0.2511099323	0.9408225141	1.1123224990	1.0884476405	0.8322531153	0.8430236073	0.8332107726	0.9872239735	0.9883599527	-0.0176423529	-0.0047840111	-0.0164923340	-0.0128583418	-0.0117083229	0.0003112526	0.0000228868	0.0002719971	0.0001653370	0.0001370848	0.0006061365	0.0003024218	0.0009085582
0.9466666667	1.3600000000	0.4152959051	0.7964289500	0.2501561663	0.9375119125	1.1139424560	1.0901382852	0.8317616131	0.8428949789	0.8327054183	0.9867915148	0.9879112334	-0.0182330955	-0.0049366025	-0.0170990325	-0.0132964930	-0.0121624300	0.0003324458	0.0000243700	0.0002923769	0.0001767967	0.0001479247	0.0006491927	0.0003247214	0.0009739142
0.9466666667	1.3733333333	0.4126357611	0.7945729075	0.2492114983	0.9342301476	1.1155482327	1.0918142733	0.8312707317	0.8427671691	0.8322009212	0.9863587028	0.9874624353	-0.0188234405	-0.0050882459	-0.0177050690	-0.0137351946	-0.0126168231	0.0003543219	0.0000258902	0.0003134695	0.0001886556	0.0001591842	0.0006936816	0.0003478398	0.0010415214
0.9466666667	1.3866666667	0.4100046433	0.7927239471	0.2482757873	0.9309768143	1.1171400296	1.0934758097	0.8307804544	0.8426401592	0.8316972600	0.9859255405	0.9870135559	-0.0194134070	-0.0052389630	-0.0183104682	-0.0141744440	-0.0130715052	0.0003768804	0.0000274467	0.0003352732	0.0002009149	0.0001708642	0.0007396004	0.0003717791	0.0011113795
