tau_real	tau_imag	v4_value	u4_value	w4_value	v4_over_u4_value	w4_over_u4_value	v4_log_residual	u4_log_residual	w4_log_residual	v4_over_u4_log_residual	w4_over_u4_log_residual	v4_chi2	u4_chi2	w4_chi2	v4_over_u4_chi2	w4_over_u4_chi2	corr_score	ratio_score	total_score
0.1393178295	0.6454649011	0.8162262646	0.8833193659	0.7980243395	0.9240443448	0.9034380659	-0.0403648940	-0.0038247519	-0.0320920751	-0.0365401421	-0.0282673232	0.0016293247	0.0000146287	0.0010299013	0.0013351820	0.0007990416	0.0026738547	0.0021342235	0.0048080782
0.1393178295	0.6521315678	0.8181610732	0.8835211824	0.7995543845	0.9260231555	0.9049634581	-0.0379972674	-0.0035963029	-0.0301766195	-0.0344009645	-0.0265803166	0.0014437923	0.0000129334	0.0009106284	0.0011834264	0.0007065132	0.0023673541	0.0018899396	0.0042572937
0.1393178295	0.6587982344	0.8200656140	0.8837202053	0.8010522611	0.9279697454	0.9064546179	-0.0356721415	-0.0033710671	-0.0283049829	-0.0323010744	-0.0249339158	0.0012725017	0.0000113641	0.0008011721	0.0010433594	0.0006217002	0.0020850378	0.0016650596	0.0037500974
0.1393178295	0.6654649011	0.8219407786	0.8839164504	0.8025188508	0.9298851473	0.9079125640	-0.0333881486	-0.0031490248	-0.0264758278	-0.0302391238	-0.0233268030	0.0011147685	0.0000099164	0.0007009695	0.0009144046	0.0005441397	0.0018256543	0.0014585443	0.0032841986
0.1393178295	0.6721315678	0.8237874314	0.8841099328	0.8039550067	0.9317703611	0.9093382812	-0.0311439706	-0.0029301565	-0.0246878669	-0.0282138141	-0.0217577103	0.0009699469	0.0000085858	0.0006094908	0.0007960193	0.0004733980	0.0015880235	0.0012694173	0.0028574408
0.1393178295	0.6787982344	0.8256064094	0.8843006677	0.8053615534	0.9336263553	0.9107327211	-0.0289383376	-0.0027144432	-0.0229398614	-0.0262238944	-0.0202254182	0.0008374274	0.0000073682	0.0005262372	0.0006876926	0.0004090675	0.0013710328	0.0010967602	0.0024677930
0.1393178295	0.6854649011	0.8273985237	0.8844886697	0.8067392884	0.9354540675	0.9120968036	-0.0267700258	-0.0025018662	-0.0212306192	-0.0242681596	-0.0187287530	0.0007166343	0.0000062593	0.0004507392	0.0005889436	0.0003507662	0.0011736328	0.0009397098	0.0021133426
0.1393178295	0.6921315678	0.8291645600	0.8846739530	0.8080889828	0.9372544056	0.9134314174	-0.0246378559	-0.0022924074	-0.0195589929	-0.0223454486	-0.0172665855	0.0006070239	0.0000052551	0.0003825542	0.0004993191	0.0002981350	0.0009948333	0.0007974540	0.0017922873
0.1393178295	0.6987982344	0.8309052791	0.8848565316	0.8094113819	0.9390282485	0.9147374213	-0.0225406915	-0.0020860491	-0.0179238781	-0.0204546424	-0.0158378290	0.0005080828	0.0000043516	0.0003212654	0.0004183924	0.0002508368	0.0008336998	0.0006692292	0.0015029290
0.1393178295	0.7054649011	0.8326214177	0.8850364189	0.8107072061	0.9407764470	0.9160156450	-0.0204774373	-0.0018827744	-0.0163242119	-0.0185946630	-0.0144414375	0.0004193254	0.0000035448	0.0002664799	0.0003457615	0.0002085551	0.0006893502	0.0005543166	0.0012436668
0.1393178295	0.7121315678	0.8343136893	0.8852136278	0.8119771517	0.9424998249	0.9172668904	-0.0184470378	-0.0016825666	-0.0147589712	-0.0167644712	-0.0130764046	0.0003402932	0.0000028310	0.0002178272	0.0002810475	0.0001709924	0.0005609515	0.0004520399	0.0010129913
0.1393178295	0.7187982344	0.8359827846	0.8853881709	0.8132218916	0.9441991796	0.9184919319	-0.0164484753	-0.0014854098	-0.0132271710	-0.0149630655	-0.0117417611	0.0002705523	0.0000022064	0.0001749581	0.0002238933	0.0001378690	0.0004477168	0.0003617623	0.0008094791
0.1393178295	0.7254649011	0.8376293725	0.8855600600	0.8144420760	0.9458752831	0.9196915181	-0.0144807692	-0.0012912888	-0.0117278632	-0.0131894804	-0.0104365743	0.0002096927	0.0000016674	0.0001375428	0.0001739624	0.0001089221	0.0003489029	0.0002828845	0.0006317874
0.1393178295	0.7321315678	0.8392541004	0.8857293067	0.8156383333	0.9475288827	0.9208663721	-0.0125429740	-0.0011001888	-0.0102601349	-0.0114427852	-0.0091599460	0.0001573262	0.0000012104	0.0001052704	0.0001309373	0.0000839046	0.0002638070	0.0002148419	0.0004786489
0.1393178295	0.7387982344	0.8408575951	0.8858959219	0.8168112708	0.9491607020	0.9220171926	-0.0106341780	-0.0009120958	-0.0088231071	-0.0097220822	-0.0079110113	0.0001130857	0.0000008319	0.0000778472	0.0000945189	0.0000625841	0.0001917649	0.0001571030	0.0003488679
0.1393178295	0.7454649011	0.8424404636	0.8860599160	0.8179614752	0.9507714415	0.9231446547	-0.0087535022	-0.0007269962	-0.0074159335	-0.0080265060	-0.0066889373	0.0000766238	0.0000005285	0.0000549961	0.0000644248	0.0000447419	0.0001321484	0.0001091667	0.0002413151
0.1393178295	0.7521315678	0.8440032932	0.8862212990	0.8190895133	0.9523617793	0.9242494107	-0.0069000991	-0.0005448773	-0.0060377989	-0.0063552219	-0.0054929216	0.0000476114	0.0000002969	0.0000364550	0.0000403888	0.0000301722	0.0000843633	0.0000705610	0.0001549243
0.1393178295	0.7587982344	0.8455466526	0.8863800802	0.8201959330	0.9539323722	0.9253320909	-0.0050731512	-0.0003657267	-0.0046879182	-0.0047074245	-0.0043221915	0.0000257369	0.0000001338	0.0000219766	0.0000221598	0.0000186813	0.0000478472	0.0000408412	0.0000886884
0.1393178295	0.7654649011	0.8470710925	0.8865362686	0.8212812636	0.9554838561	0.9263933047	-0.0032718700	-0.0001895330	-0.0033655353	-0.0030823370	-0.0031760023	0.0000107051	0.0000000359	0.0000113268	0.0000095008	0.0000100870	0.0000220679	0.0000195878	0.0000416557
0.1393178295	0.7721315678	0.8485771457	0.8866898724	0.8223460165	0.9570168467	0.9274336406	-0.0014954950	-0.0000162852	-0.0020699216	-0.0014792098	-0.0020536364	0.0000022365	0.0000000003	0.0000042846	0.0000021881	0.0000042174	0.0000065213	0.0000064055	0.0000129268
0.1393178295	0.7787982344	0.8500653283	0.8868408996	0.8233906859	0.9585319404	0.9284536677	0.0002567078	0.0001540273	-0.0008003751	0.0001026805	-0.0009544024	0.0000000659	0.0000000237	0.0000006406	0.0000000105	0.0000009109	0.0000007302	0.0000009214	0.0000016517
0.1393178295	0.7854649011	0.8515361399	0.8869893574	0.8244157494	0.9600297149	0.9294539360	0.0019854462	0.0003214140	0.0004437803	0.0016640322	0.0001223663	0.0000039420	0.0000001033	0.0000001969	0.0000027690	0.0000000150	0.0000042422	0.0000027840	0.0000070262
0.1393178295	0.7921315678	0.8529900642	0.8871352528	0.8254216686	0.9615107296	0.9304349771	0.0036914037	0.0004858843	0.0016631966	0.0032055194	0.0011773123	0.0000136265	0.0000002361	0.0000027662	0.0000102754	0.0000013861	0.0000166288	0.0000116614	0.0000282902
0.1393178295	0.7987982344	0.8544275694	0.8872785921	0.8264088894	0.9629755266	0.9313973050	0.0053752396	0.0006474467	0.0028585019	0.0047277930	0.0022110552	0.0000288932	0.0000004192	0.0000081710	0.0000223520	0.0000048888	0.0000374834	0.0000272408	0.0000647242
0.1393178295	0.8054649011	0.8558491091	0.8874193812	0.8273778430	0.9644246309	0.9323414166	0.0070375906	0.0008061093	0.0040303019	0.0062314813	0.0032241926	0.0000495277	0.0000006498	0.0000162433	0.0000388314	0.0000103954	0.0000664208	0.0000492268	0.0001156476
0.1393178295	0.8121315678	0.8572551225	0.8875576256	0.8283289459	0.9658585513	0.9332677924	0.0086790712	0.0009618797	0.0051791805	0.0077171915	0.0042173008	0.0000753263	0.0000009252	0.0000268239	0.0000595550	0.0000177856	0.0001030754	0.0000773407	0.0001804161
0.1393178295	0.8187982344	0.8586460348	0.8876933304	0.8292626010	0.9672777810	0.9341768971	0.0103002749	0.0011147649	0.0063057007	0.0091855100	0.0051909359	0.0001060957	0.0000012427	0.0000397619	0.0000843736	0.0000269458	0.0001471002	0.0001113194	0.0002584196
0.1393178295	0.8254649011	0.8600222579	0.8878265000	0.8301791975	0.9686827977	0.9350691801	0.0119017746	0.0012647712	0.0074104054	0.0106370033	0.0061456342	0.0001416522	0.0000015996	0.0000549141	0.0001131458	0.0000377688	0.0001981660	0.0001509147	0.0003490807
0.1393178295	0.8321315678	0.8613841908	0.8879571388	0.8310791118	0.9700740646	0.9359450761	0.0134841239	0.0014119049	0.0084938185	0.0120722190	0.0070819136	0.0001818216	0.0000019935	0.0000721450	0.0001457385	0.0000501535	0.0002559600	0.0001958920	0.0004518520
0.1393178295	0.8387982344	0.8627322199	0.8880852504	0.8319627079	0.9714520306	0.9368050055	0.0150478575	0.0015561713	0.0095564450	0.0134916862	0.0080002737	0.0002264380	0.0000024217	0.0000913256	0.0001820256	0.0000640044	0.0003201853	0.0002460300	0.0005662153
0.1393178295	0.8454649011	0.8640667196	0.8882108383	0.8328303377	0.9728171312	0.9376493753	0.0165934920	0.0016975755	0.0105987725	0.0148959165	0.0089011971	0.0002753440	0.0000028818	0.0001123340	0.0002218883	0.0000792313	0.0003905597	0.0003011196	0.0006916794
0.1393178295	0.8521315678	0.8653880527	0.8883339054	0.8336823414	0.9741697884	0.9384785791	0.0181215266	0.0018361221	0.0116212715	0.0162854044	0.0097851494	0.0003283897	0.0000033713	0.0001350540	0.0002652144	0.0000957491	0.0004668150	0.0003609635	0.0008277786
0.1393178295	0.8587982344	0.8666965706	0.8884544546	0.8345190482	0.9755104115	0.9392929979	0.0196324437	0.0019718154	0.0126243961	0.0176606283	0.0106525806	0.0003854328	0.0000038881	0.0001593754	0.0003118978	0.0001134775	0.0005486963	0.0004253753	0.0009740715
0.1393178295	0.8654649011	0.8679926139	0.8885724880	0.8353407764	0.9768393976	0.9400930005	0.0211267097	0.0021046592	0.0136085845	0.0190220505	0.0115039253	0.0004463379	0.0000044296	0.0001851936	0.0003618384	0.0001323403	0.0006359610	0.0004941787	0.0011301397
0.1393178295	0.8721315678	0.8692765128	0.8886880078	0.8361478342	0.9781571317	0.9408789438	0.0226047755	0.0022346568	0.0145742600	0.0203701188	0.0123396032	0.0005109759	0.0000049937	0.0002124091	0.0004149417	0.0001522658	0.0007283786	0.0005672075	0.0012955862
0.1393178295	0.8787982344	0.8705485870	0.8888010157	0.8369405194	0.9794639876	0.9416511734	0.0240670771	0.0023618112	0.0155218313	0.0217052659	0.0131600200	0.0005792242	0.0000055782	0.0002409272	0.0004711186	0.0001731861	0.0008257296	0.0006443047	0.0014700343
0.1393178295	0.8854649011	0.8718091469	0.8889115130	0.8377191204	0.9807603279	0.9424100241	0.0255140362	0.0024861253	0.0164516931	0.0230279108	0.0139655678	0.0006509660	0.0000061808	0.0002706582	0.0005302847	0.0001950371	0.0009278051	0.0007253218	0.0016531268
0.1393178295	0.8921315678	0.8730584932	0.8890195010	0.8384839163	0.9820465043	0.9431558199	0.0269460605	0.0026076013	0.0173642270	0.0243384592	0.0147566256	0.0007260902	0.0000067996	0.0003015164	0.0005923606	0.0002177580	0.0010344061	0.0008101186	0.0018445247
0.1393178295	0.8987982344	0.8742969173	0.8891249805	0.8392351773	0.9833228584	0.9438888747	0.0283635447	0.0027262413	0.0182598012	0.0256373034	0.0155335599	0.0008044907	0.0000074324	0.0003334203	0.0006572713	0.0002412915	0.0011453434	0.0008985628	0.0020439062
0.1393178295	0.9054649011	0.8755247021	0.8892279522	0.8399731648	0.9845897218	0.9446094927	0.0297668705	0.0028420470	0.0191387721	0.0269248235	0.0162967250	0.0008860666	0.0000080772	0.0003662926	0.0007249461	0.0002655832	0.0012604364	0.0009905294	0.0022509658
0.1393178295	0.9121315678	0.8767421218	0.8893284166	0.8406981322	0.9858474163	0.9453179685	0.0311564076	0.0029550200	0.0200014837	0.0282013877	0.0170464638	0.0009707217	0.0000087321	0.0004000594	0.0007953183	0.0002905819	0.0013795132	0.0010859002	0.0024654134
0.1393178295	0.9187982344	0.8779494424	0.8894263739	0.8414103245	0.9870962546	0.9460145878	0.0325325136	0.0030651613	0.0208482690	0.0294673523	0.0177831077	0.0010583644	0.0000093952	0.0004346503	0.0008683249	0.0003162389	0.0015024100	0.0011845638	0.0026869737
0.1393178295	0.9254649011	0.8791469220	0.8895218240	0.8421099793	0.9883365402	0.9466996273	0.0338955348	0.0031724721	0.0216794498	0.0307230627	0.0185069777	0.0011489073	0.0000100646	0.0004699985	0.0009439066	0.0003425082	0.0016289704	0.0012864148	0.0029153852
0.1393178295	0.9321315678	0.8803348110	0.8896147669	0.8427973266	0.9895685681	0.9473733553	0.0352458065	0.0032769530	0.0224953373	0.0319688536	0.0192183843	0.0012422669	0.0000107384	0.0005060402	0.0010220076	0.0003693463	0.0017590455	0.0013913539	0.0031503994
0.1393178295	0.9387982344	0.8815133524	0.8897052022	0.8434725895	0.9907926247	0.9480360320	0.0365836535	0.0033786045	0.0232962327	0.0332050490	0.0199176282	0.0013383637	0.0000114150	0.0005427145	0.0011025753	0.0003967119	0.0018924931	0.0014992872	0.0033917803
0.1393178295	0.9454649011	0.8826827822	0.8897931294	0.8441359839	0.9920089884	0.9486879096	0.0379093904	0.0034774270	0.0240824274	0.0344319634	0.0206050004	0.0014371219	0.0000120925	0.0005799633	0.0011855601	0.0004245660	0.0020291777	0.0016101261	0.0036393038
0.1393178295	0.9521315678	0.8838433292	0.8898785480	0.8447877193	0.9932179298	0.9493292328	0.0392233219	0.0035734206	0.0248542034	0.0356499013	0.0212807827	0.0015384690	0.0000127693	0.0006177314	0.0012709155	0.0004528717	0.0021689697	0.0017237872	0.0038927569
0.1393178295	0.9587982344	0.8849952157	0.8899614571	0.8454279985	0.9944197118	0.9499602390	0.0405257434	0.0036665853	0.0256118336	0.0368591581	0.0219452483	0.0016423359	0.0000134438	0.0006559660	0.0013585975	0.0004815939	0.0023117457	0.0018401915	0.0041519372
0.1393178295	0.9654649011	0.8861386576	0.8900418560	0.8460570185	0.9956145901	0.9505811584	0.0418169412	0.0037569210	0.0263555824	0.0380600202	0.0225986614	0.0017486566	0.0000141145	0.0006946167	0.0014485651	0.0005106995	0.0024573878	0.0019592646	0.0044166524
0.1393178295	0.9721315678	0.8872738646	0.8901197436	0.8466749701	0.9968028132	0.9511922144	0.0430971928	0.0038444272	0.0270857058	0.0392527655	0.0232412786	0.0018573680	0.0000147796	0.0007336355	0.0015407796	0.0005401570	0.0026057831	0.0020809366	0.0046867197
0.1393178295	0.9787982344	0.8884010401	0.8901951190	0.8472820384	0.9979846229	0.9517936241	0.0443667671	0.0039291036	0.0278024517	0.0404376635	0.0238733481	0.0019684100	0.0000154379	0.0007729763	0.0016352046	0.0005699367	0.0027568242	0.0022051414	0.0049619656
0.1393178295	0.9854649011	0.8895203820	0.8902679809	0.8478784031	0.9991602541	0.9523855978	0.0456259252	0.0040109497	0.0285060604	0.0416149755	0.0244951107	0.0020817251	0.0000160877	0.0008125955	0.0017318062	0.0006000104	0.0029104082	0.0023318166	0.0052422249
0.1419844961	0.5854649011	0.7976596068	0.8814215986	0.7829306015	0.9049694358	0.8882589249	-0.0633745471	-0.0059755129	-0.0511871121	-0.0573990342	-0.0452115992	0.0040163332	0.0000357068	0.0026201204	0.0032946491	0.0020440887	0.0066721604	0.0053387378	0.0120108983
0.1419844961	0.5921315678	0.7998988390	0.8816481359	0.7847808538	0.9072767314	0.8901293178	-0.0605712271	-0.0057185323	-0.0488266610	-0.0548526949	-0.0431081288	0.0036688736	0.0000327016	0.0023840428	0.0030088181	0.0018583108	0.0060856180	0.0048671289	0.0109527469
0.1419844961	0.5987982344	0.8020990068	0.8818717759	0.7865902079	0.9095415328	0.8919553040	-0.0578244455	-0.0054649032	-0.0465237613	-0.0523595423	-0.0410588581	0.0033436665	0.0000298652	0.0021644604	0.0027415217	0.0016858298	0.0055379920	0.0044273515	0.0099653435
0.1419844961	0.6054649011	0.8042612498	0.8820925317	0.7883598099	0.9117651731	0.8937382209	-0.0551323416	-0.0052146081	-0.0442765754	-0.0499177335	-0.0390619672	0.0030395751	0.0000271921	0.0019604151	0.0024917801	0.0015258373	0.0050271824	0.0040176174	0.0090447998
0.1419844961	0.6121315678	0.8063866768	0.8823104173	0.7900907717	0.9139489469	0.8954793644	-0.0524931203	-0.0049676287	-0.0420833329	-0.0475254916	-0.0371157042	0.0027555277	0.0000246773	0.0017710069	0.0022586724	0.0013775755	0.0045512119	0.0036362479	0.0081874598
0.1419844961	0.6187982344	0.8084763649	0.8825254472	0.7917841718	0.9160941110	0.8971799899	-0.0499050502	-0.0047239461	-0.0399423283	-0.0451811041	-0.0352183822	0.0024905140	0.0000223157	0.0015953896	0.0020413322	0.0012403344	0.0041082193	0.0032816666	0.0073898859
0.1419844961	0.6254649011	0.8105313611	0.8827376360	0.7934410558	0.9182018848	0.8988413130	-0.0473664616	-0.0044835414	-0.0378519192	-0.0428829203	-0.0333683779	0.0022435817	0.0000201021	0.0014327678	0.0018389449	0.0011134486	0.0036964516	0.0029523935	0.0066488451
0.1419844961	0.6321315678	0.8125526818	0.8829469986	0.7950624372	0.9202734513	0.9004645109	-0.0448757444	-0.0042463952	-0.0358105236	-0.0406293492	-0.0315641284	0.0020138324	0.0000180319	0.0012823936	0.0016507440	0.0009962942	0.0033142579	0.0026470382	0.0059612961
0.1419844961	0.6387982344	0.8145413138	0.8831535502	0.7966492980	0.9223099581	0.9020507225	-0.0424313459	-0.0040124884	-0.0338166183	-0.0384188576	-0.0298041299	0.0018004191	0.0000161001	0.0011435637	0.0014760086	0.0008882862	0.0029600829	0.0023642948	0.0053243776
0.1419844961	0.6454649011	0.8164982149	0.8833573057	0.7982025892	0.9243125174	0.9036010503	-0.0400317694	-0.0037818014	-0.0318687362	-0.0362499680	-0.0280869348	0.0016025426	0.0000143020	0.0010156163	0.0013140602	0.0007888759	0.0026324609	0.0021029361	0.0047353970
0.1419844961	0.6521315678	0.8184243143	0.8835582801	0.7997232316	0.9262822077	0.9051165606	-0.0376755718	-0.0035543152	-0.0299654653	-0.0341212566	-0.0264111501	0.0014194487	0.0000126332	0.0008979291	0.0011642602	0.0006975489	0.0023300110	0.0018618090	0.0041918200
0.1419844961	0.6587982344	0.8203205133	0.8837564885	0.8012121168	0.9282200741	0.9065982850	-0.0353613619	-0.0033300106	-0.0281054456	-0.0320313513	-0.0247754350	0.0012504259	0.0000110890	0.0007899161	0.0010260075	0.0006138222	0.0020514310	0.0016398296	0.0036912606
0.1419844961	0.6654649011	0.8221876857	0.8839519455	0.8026701076	0.9301271295	0.9080472210	-0.0330877985	-0.0031088690	-0.0262873680	-0.0299789296	-0.0231784990	0.0010948024	0.0000096651	0.0006910257	0.0008987362	0.0005372428	0.0017954932	0.0014359790	0.0032314722
0.1419844961	0.6721315678	0.8240266789	0.8841446656	0.8040980388	0.9320043551	0.9094643332	-0.0308535890	-0.0028908717	-0.0245099721	-0.0279627173	-0.0216191004	0.0009519440	0.0000083571	0.0006007387	0.0007819136	0.0004673855	0.0015610398	0.0012492991	0.0028103389
0.1419844961	0.6787982344	0.8258383141	0.8843346630	0.8054967182	0.9338527015	0.9108505545	-0.0286574868	-0.0026760007	-0.0227720443	-0.0259814861	-0.0200960436	0.0008212516	0.0000071610	0.0005185660	0.0006750376	0.0004038510	0.0013469785	0.0010788886	0.0024258671
0.1419844961	0.6854649011	0.8276233874	0.8845219517	0.8068669269	0.9356730897	0.9122067863	-0.0264982908	-0.0024642384	-0.0210724164	-0.0240340524	-0.0186081781	0.0007021594	0.0000060725	0.0004440467	0.0005776357	0.0003462643	0.0011522786	0.0009239000	0.0020761786
0.1419844961	0.6921315678	0.8293826701	0.8847065450	0.8082094207	0.9374664116	0.9135339003	-0.0243748425	-0.0022555674	-0.0194099637	-0.0221192751	-0.0171543963	0.0005941329	0.0000050876	0.0003767467	0.0004892623	0.0002942733	0.0009759672	0.0007835356	0.0017595029
0.1419844961	0.6987982344	0.8311169093	0.8848884561	0.8095249302	0.9392335311	0.9148327392	-0.0222860256	-0.0020499710	-0.0177836030	-0.0202360545	-0.0157336319	0.0004966669	0.0000042024	0.0003162565	0.0004094979	0.0002475472	0.0008171259	0.0006570451	0.0014741709
0.1419844961	0.7054649011	0.8328268291	0.8850676978	0.8108141619	0.9409752849	0.9161041171	-0.0202307633	-0.0018474331	-0.0161922916	-0.0183833302	-0.0143448586	0.0004092838	0.0000034130	0.0002621903	0.0003379468	0.0002057750	0.0006748871	0.0005437218	0.0012186089
0.1419844961	0.7121315678	0.8345131306	0.8852442822	0.8120777989	0.9426924832	0.9173488213	-0.0182080179	-0.0016479379	-0.0146350257	-0.0165600801	-0.0129870878	0.0003315319	0.0000027157	0.0002141840	0.0002742363	0.0001686644	0.0005484316	0.0004429007	0.0009913323
0.1419844961	0.7187982344	0.8361764932	0.8854182211	0.8133165014	0.9443859108	0.9185676125	-0.0162167886	-0.0014514702	-0.0131108382	-0.0147653184	-0.0116593680	0.0002629842	0.0000021068	0.0001718941	0.0002180146	0.0001359409	0.0004369851	0.0003539555	0.0007909406
0.1419844961	0.7254649011	0.8378175745	0.8855895259	0.8145309079	0.9460563275	0.9197612258	-0.0142561103	-0.0012580156	-0.0116187982	-0.0129980947	-0.0103607826	0.0002032367	0.0000015826	0.0001349965	0.0001689505	0.0001073458	0.0003398158	0.0002762963	0.0006161120
0.1419844961	0.7321315678	0.8394370118	0.8857582073	0.8157216353	0.9477044693	0.9209303719	-0.0123250525	-0.0010675601	-0.0101580090	-0.0112574924	-0.0090904489	0.0001519069	0.0000011397	0.0001031851	0.0001267311	0.0000826363	0.0002562318	0.0002093674	0.0004655991
0.1419844961	0.7387982344	0.8410354219	0.8859242758	0.8168892800	0.9493310489	0.9220757376	-0.0104227177	-0.0008800904	-0.0087276071	-0.0095426273	-0.0078475167	0.0001086330	0.0000007746	0.0000761711	0.0000910617	0.0000615835	0.0001855787	0.0001526453	0.0003382240
0.1419844961	0.7454649011	0.8426134024	0.8860877409	0.8180344184	0.9509367565	0.9231979866	-0.0085482402	-0.0006955937	-0.0073267606	-0.0078526465	-0.0066311669	0.0000730724	0.0000004839	0.0000536814	0.0000616641	0.0000439724	0.0001272377	0.0001056364	0.0002328741
0.1419844961	0.7521315678	0.8441715317	0.8862486122	0.8191576076	0.9525222608	0.9242977606	-0.0067007850	-0.0005140579	-0.0059546682	-0.0061867271	-0.0054406104	0.0000449005	0.0000002643	0.0000354581	0.0000382756	0.0000296002	0.0000806228	0.0000678758	0.0001484987
0.1419844961	0.7587982344	0.8457103702	0.8864068984	0.8202593860	0.9540882090	0.9253756795	-0.0048795466	-0.0003354714	-0.0046105580	-0.0045440753	-0.0042750867	0.0000238100	0.0000001125	0.0000212572	0.0000206486	0.0000182764	0.0000451798	0.0000389250	0.0000841047
0.1419844961	0.7654649011	0.8472304603	0.8865626078	0.8213402740	0.9556352285	0.9264323430	-0.0030837479	-0.0001598232	-0.0032936862	-0.0029239247	-0.0031338630	0.0000095095	0.0000000255	0.0000108484	0.0000085493	0.0000098211	0.0000203834	0.0000183704	0.0000387538
0.1419844961	0.7721315678	0.8487323274	0.8867157482	0.8224007746	0.9571639267	0.9274683304	-0.0013126388	0.0000128969	-0.0020033361	-0.0013255357	-0.0020162330	0.0000017230	0.0000000002	0.0000040134	0.0000017570	0.0000040652	0.0000057365	0.0000058222	0.0000115588
0.1419844961	0.7787982344	0.8502164803	0.8868663270	0.8234413738	0.9586748921	0.9284842020	0.0004345042	0.0001826987	-0.0007388170	0.0002518054	-0.0009215157	0.0000001888	0.0000000334	0.0000005459	0.0000000634	0.0000008492	0.0000007680	0.0000009126	0.0000016806
0.1419844961	0.7854649011	0.8516834116	0.8870143509	0.8244625417	0.9601686949	0.9294804992	0.0021583796	0.0003495915	0.0005005367	0.0018087881	0.0001509453	0.0000046586	0.0000001222	0.0000002505	0.0000032717	0.0000000228	0.0000050314	0.0000032945	0.0000083259
0.1419844961	0.7921315678	0.8531335985	0.8871598263	0.8254647322	0.9616458875	0.9304577458	0.0038596615	0.0005135838	0.0017153668	0.0033460778	0.0012017831	0.0000148970	0.0000002638	0.0000029425	0.0000111962	0.0000014443	0.0000181032	0.0000126405	0.0000307438
0.1419844961	0.7987982344	0.8545675031	0.8873027592	0.8264483844	0.9631070051	0.9314164481	0.0055390010	0.0006746837	0.0029062919	0.0048643173	0.0022316082	0.0000306805	0.0000004552	0.0000084465	0.0000236616	0.0000049801	0.0000395823	0.0000286417	0.0000682239
0.1419844961	0.8054649011	0.8559855728	0.8874431549	0.8274139227	0.9645525666	0.9323570959	0.0071970262	0.0008328987	0.0040739083	0.0063641275	0.0032410096	0.0000517972	0.0000006937	0.0000165967	0.0000405021	0.0000105041	0.0000690876	0.0000510063	0.0001200939
0.1419844961	0.8121315678	0.8573882413	0.8875810186	0.8283617573	0.9659830747	0.9332801625	0.0088343441	0.0009882359	0.0052187913	0.0078461082	0.0042305554	0.0000780456	0.0000009766	0.0000272358	0.0000615614	0.0000178976	0.0001062580	0.0000794590	0.0001857170
0.1419844961	0.8187982344	0.8587759284	0.8877163546	0.8292922848	0.9673990165	0.9341861063	0.0104515407	0.0011407017	0.0063414955	0.0093108390	0.0052007938	0.0001092347	0.0000013012	0.0000402146	0.0000866917	0.0000270483	0.0001507505	0.0001137400	0.0002644904
0.1419844961	0.8254649011	0.8601490410	0.8878491673	0.8302058888	0.9688008646	0.9350753701	0.0120491821	0.0012903021	0.0074425561	0.0107588800	0.0061522540	0.0001451828	0.0000016649	0.0000553916	0.0001157535	0.0000378502	0.0002022393	0.0001536037	0.0003558430
0.1419844961	0.8321315678	0.8615079730	0.8879794604	0.8311029399	0.9701890769	0.9359483828	0.0136278151	0.0014370427	0.0085224893	0.0121907724	0.0070854466	0.0001857173	0.0000020651	0.0000726328	0.0001486149	0.0000502036	0.0002604153	0.0001988185	0.0004592337
0.1419844961	0.8387982344	0.8628531063	0.8881072372	0.8319837970	0.9715640974	0.9368055592	0.0151879681	0.0015809285	0.0095817932	0.0136070396	0.0080008647	0.0002306744	0.0000024993	0.0000918108	0.0001851515	0.0000640138	0.0003249845	0.0002491654	0.0005741498
0.1419844961	0.8454649011	0.8641848109	0.8882325008	0.8328488066	0.9729263566	0.9376473005	0.0167301518	0.0017219642	0.0106209484	0.0150081877	0.0088989842	0.0002798980	0.0000029652	0.0001128045	0.0002252457	0.0000791919	0.0003956677	0.0003044376	0.0007001053
0.1419844961	0.8521315678	0.8655034453	0.8883552539	0.8336983043	0.9742762724	0.9384739953	0.0182548597	0.0018601538	0.0116404189	0.0163947058	0.0097802651	0.0003332399	0.0000034602	0.0001354994	0.0002687864	0.0000956536	0.0004721994	0.0003644400	0.0008366394
0.1419844961	0.8587982344	0.8668093568	0.8884754986	0.8345326146	0.9756142496	0.9392860196	0.0197625687	0.0019955013	0.0126406525	0.0177670674	0.0106451513	0.0003905591	0.0000039820	0.0001597861	0.0003156687	0.0001133192	0.0005543272	0.0004289879	0.0009833152
0.1419844961	0.8654649011	0.8681028824	0.8885932371	0.8353520514	0.9769406813	0.9400837374	0.0212537402	0.0021280099	0.0136220818	0.0191257303	0.0114940719	0.0004517215	0.0000045284	0.0001855611	0.0003657936	0.0001321137	0.0006418110	0.0004979072	0.0011397183
0.1419844961	0.8721315678	0.8693843484	0.8887084710	0.8361569183	0.9782559487	0.9408675011	0.0227288201	0.0022576827	0.0145851242	0.0204711373	0.0123274414	0.0005165993	0.0000050971	0.0002127258	0.0004190675	0.0001519658	0.0007344222	0.0005710333	0.0013054555
0.1419844961	0.8787982344	0.8706540713	0.8888212017	0.8369475094	0.9795604219	0.9416376520	0.0241882397	0.0023845225	0.0155301831	0.0218037172	0.0131456606	0.0005850709	0.0000056859	0.0002411866	0.0004754021	0.0001728084	0.0008319435	0.0006482105	0.0014801540
