tau_real	tau_imag	v4_value	u4_value	w4_value	v4_over_u4_value	w4_over_u4_value	v4_log_residual	u4_log_residual	w4_log_residual	v4_over_u4_log_residual	w4_over_u4_log_residual	v4_chi2	u4_chi2	w4_chi2	v4_over_u4_chi2	w4_over_u4_chi2	corr_score	ratio_score	total_score
0.5080000000	0.8460254038	0.8919850291	0.8937408282	0.8474288883	0.9980354494	0.9481819131	-0.0020468323	-0.0000803494	-0.0010500712	-0.0019664829	-0.0009697219	0.0000041895	0.0000000065	0.0000011026	0.0000038671	0.0000009404	0.0000052986	0.0000048074	0.0000101060
0.5080000000	0.8526920705	0.8928230829	0.8938163497	0.8478615848	0.9988887351	0.9485858981	-0.0011077353	0.0000041475	-0.0005396023	-0.0011118828	-0.0005437498	0.0000012271	0.0000000000	0.0000002912	0.0000012363	0.0000002957	0.0000015183	0.0000015319	0.0000030502
0.5080000000	0.8593587371	0.8936612502	0.8938905315	0.8482926079	0.9997435018	0.9489893651	-0.0001693926	0.0000871385	-0.0000313666	-0.0002565311	-0.0001185051	0.0000000287	0.0000000076	0.0000000010	0.0000000658	0.0000000140	0.0000000373	0.0000000799	0.0000001171
0.5080000000	0.8660254038	0.8944994416	0.8939633256	0.8487218008	1.0005997070	0.9493921915	0.0007680975	0.0001685703	0.0004744546	0.0005995272	0.0003058842	0.0000005900	0.0000000284	0.0000002251	0.0000003594	0.0000000936	0.0000008435	0.0000004530	0.0000012965
0.5080000000	0.8726920705	0.8953375732	0.8940346859	0.8491490139	1.0014573117	0.9497942611	0.0017046427	0.0002483918	0.0009776886	0.0014562509	0.0007292967	0.0000029058	0.0000000617	0.0000009559	0.0000021207	0.0000005319	0.0000039234	0.0000026525	0.0000065759
0.5080000000	0.8793587371	0.8961755656	0.8941045683	0.8495741047	1.0023162808	0.9501954635	0.0026401563	0.0003265539	0.0014781713	0.0023136024	0.0011516174	0.0000069704	0.0000001066	0.0000021850	0.0000053528	0.0000013262	0.0000092621	0.0000066790	0.0000159410
0.5080000000	0.8860254038	0.8970133444	0.8941729301	0.8499969370	1.0031765827	0.9505956939	0.0035745574	0.0004030095	0.0019757467	0.0031715480	0.0015727372	0.0000127775	0.0000001624	0.0000039036	0.0000100587	0.0000024735	0.0000168435	0.0000125322	0.0000293757
0.5080000000	0.8926920705	0.8978508394	0.8942397307	0.8504173811	1.0040381887	0.9509948529	0.0045077703	0.0004777132	0.0024702662	0.0040300571	0.0019925531	0.0000203200	0.0000002282	0.0000061022	0.0000162414	0.0000039703	0.0000266504	0.0000202116	0.0000468620
0.5080000000	0.8993587371	0.8986879851	0.8943049307	0.8508353133	1.0049010737	0.9513928461	0.0054397242	0.0005506216	0.0029615891	0.0048891026	0.0024109675	0.0000295906	0.0000003032	0.0000087710	0.0000239033	0.0000058128	0.0000386648	0.0000297161	0.0000683809
0.5080000000	0.9060254038	0.8995247197	0.8943684926	0.8512506157	1.0057652155	0.9517895843	0.0063703534	0.0006216932	0.0034495815	0.0057486602	0.0028278883	0.0000405814	0.0000003865	0.0000118996	0.0000330471	0.0000079970	0.0000528675	0.0000410440	0.0000939116
0.5080000000	0.9126920705	0.9003609855	0.8944303803	0.8516631763	1.0066305946	0.9521849828	0.0072995968	0.0006908879	0.0039341164	0.0066087089	0.0032432285	0.0000532841	0.0000004773	0.0000154773	0.0000436750	0.0000105185	0.0000692387	0.0000541936	0.0001234323
0.5080000000	0.9193587371	0.9011967288	0.8944905592	0.8520728882	1.0074971944	0.9525789618	0.0082273975	0.0007581674	0.0044150734	0.0074692301	0.0036569060	0.0000676901	0.0000005748	0.0000194929	0.0000557894	0.0000133730	0.0000877578	0.0000691624	0.0001569201
0.5080000000	0.9260254038	0.9020318990	0.8945489959	0.8524796498	1.0083650008	0.9529714456	0.0091537031	0.0008234949	0.0048923383	0.0083302081	0.0040688434	0.0000837903	0.0000006781	0.0000239350	0.0000693924	0.0000165555	0.0001084034	0.0000859479	0.0001943513
0.5080000000	0.9326920705	0.9028664496	0.8946056587	0.8528833645	1.0092340024	0.9533623627	0.0100784649	0.0008868352	0.0053658032	0.0091916297	0.0044789679	0.0001015755	0.0000007865	0.0000287918	0.0000844861	0.0000200612	0.0001311538	0.0001045472	0.0002357010
0.5080000000	0.9393587371	0.9037003368	0.8946605170	0.8532839404	1.0101041900	0.9537516458	0.0110016384	0.0009481545	0.0058353655	0.0100534839	0.0048872110	0.0001210360	0.0000008990	0.0000340515	0.0001010725	0.0000238848	0.0001559865	0.0001249574	0.0002809439
0.5080000000	0.9460254038	0.9045335203	0.8947135412	0.8536812904	1.0109755566	0.9541392312	0.0119231825	0.0010074202	0.0063009286	0.0109157623	0.0052935084	0.0001421623	0.0000010149	0.0000397017	0.0001191539	0.0000280212	0.0001828789	0.0001471751	0.0003300540
0.5080000000	0.9526920705	0.9053659629	0.8947647035	0.8540753316	1.0118480974	0.9545250593	0.0128430596	0.0010646014	0.0067624009	0.0117784583	0.0056977995	0.0001649442	0.0000011334	0.0000457301	0.0001387321	0.0000324649	0.0002118076	0.0001711970	0.0003830046
0.5080000000	0.9593587371	0.9061976298	0.8948139766	0.8544659854	1.0127218098	0.9549090735	0.0137612356	0.0011196681	0.0072196960	0.0126415674	0.0061000278	0.0001893716	0.0000012537	0.0000521240	0.0001598092	0.0000372103	0.0002427493	0.0001970196	0.0004397688
0.5080000000	0.9660254038	0.9070284896	0.8948613348	0.8548531772	1.0135966929	0.9552912210	0.0146776792	0.0011725920	0.0076727323	0.0135050873	0.0065001404	0.0002154343	0.0000013750	0.0000588708	0.0001823874	0.0000422518	0.0002756801	0.0002246392	0.0005003193
0.5080000000	0.9726920705	0.9078585130	0.8949067533	0.8552368365	1.0144727477	0.9556714522	0.0155923626	0.0012233455	0.0081214331	0.0143690171	0.0068980876	0.0002431218	0.0000014966	0.0000659577	0.0002064687	0.0000475836	0.0003105760	0.0002540523	0.0005646283
0.5080000000	0.9793587371	0.9086876734	0.8949502083	0.8556168964	1.0153499769	0.9560497204	0.0165052603	0.0012719024	0.0085657257	0.0152333579	0.0072938233	0.0002724236	0.0000016177	0.0000733717	0.0002320552	0.0000531999	0.0003474130	0.0002852551	0.0006326681
0.5080000000	0.9860254038	0.9095159467	0.8949916771	0.8559932936	1.0162283851	0.9564259819	0.0174163501	0.0013182377	0.0090055422	0.0160981124	0.0076873045	0.0003033293	0.0000017378	0.0000810998	0.0002591492	0.0000590947	0.0003861668	0.0003182439	0.0007044107
0.5080000000	0.9926920705	0.9103433109	0.8950311377	0.8563659681	1.0171079781	0.9568001962	0.0183256119	0.0013623272	0.0094408183	0.0169632846	0.0080784911	0.0003358281	0.0000018559	0.0000891291	0.0002877530	0.0000652620	0.0004268130	0.0003530150	0.0007798281
0.5080000000	0.9993587371	0.9111697462	0.8950685694	0.8567348636	1.0179887635	0.9571723250	0.0192330283	0.0014041480	0.0098714941	0.0178288802	0.0084673460	0.0003699094	0.0000019716	0.0000974464	0.0003178690	0.0000716959	0.0004693274	0.0003895649	0.0008588923
0.5080000000	1.0060254038	0.9119952350	0.8951039521	0.8570999266	1.0188707500	0.9575423330	0.0201385841	0.0014436780	0.0102975129	0.0186949062	0.0088538350	0.0004055626	0.0000020842	0.0001060388	0.0003494995	0.0000783904	0.0005136855	0.0004278899	0.0009415755
0.5080000000	1.0126920705	0.9128197616	0.8951372667	0.8574611068	1.0197539478	0.9579101873	0.0210422665	0.0014808959	0.0107188222	0.0195613706	0.0092379262	0.0004427770	0.0000021931	0.0001148931	0.0003826472	0.0000853393	0.0005598632	0.0004679865	0.0010278497
0.5080000000	1.0193587371	0.9136433120	0.8951684949	0.8578183567	1.0206383684	0.9582758572	0.0219440647	0.0015157818	0.0111353723	0.0204282829	0.0096195905	0.0004815420	0.0000022976	0.0001239965	0.0004173147	0.0000925365	0.0006078361	0.0005098513	0.0011176874
0.5080000000	1.0260254038	0.9144658743	0.8951976191	0.8581716319	1.0215240243	0.9586393145	0.0228439698	0.0015483161	0.0115471173	0.0212956536	0.0099988012	0.0005218470	0.0000023973	0.0001333359	0.0004535049	0.0000999760	0.0006575802	0.0005534809	0.0012110610
0.5080000000	1.0326920705	0.9152874381	0.8952246225	0.8585208903	1.0224109292	0.9590005331	0.0237419748	0.0015784805	0.0119540142	0.0221634943	0.0103755337	0.0005636814	0.0000024916	0.0001428985	0.0004912205	0.0001076517	0.0007090714	0.0005988722	0.0013079436
0.5080000000	1.0393587371	0.9161079947	0.8952494893	0.8588660926	1.0232990978	0.9593594890	0.0246380747	0.0016062573	0.0123560230	0.0230318174	0.0107497657	0.0006070347	0.0000025801	0.0001526713	0.0005304646	0.0001155575	0.0007622861	0.0006460221	0.0014083082
0.5080000000	1.0460254038	0.9169275368	0.8952722040	0.8592072019	1.0241885459	0.9597161601	0.0255322660	0.0016316295	0.0127531065	0.0239006365	0.0111214771	0.0006518966	0.0000026622	0.0001626417	0.0005712404	0.0001236873	0.0008172005	0.0006949277	0.0015121282
0.5080000000	1.0526920705	0.9177460587	0.8952927521	0.8595441838	1.0250792901	0.9600705264	0.0264245467	0.0016545810	0.0131452306	0.0247699658	0.0114906496	0.0006982567	0.0000027376	0.0001727971	0.0006135512	0.0001320350	0.0008737914	0.0007455862	0.0016193776
0.5080000000	1.0593587371	0.9185635561	0.8953111196	0.8598770059	1.0259713478	0.9604225694	0.0273149166	0.0016750964	0.0135323633	0.0256398203	0.0118572670	0.0007461047	0.0000028059	0.0001831249	0.0006574004	0.0001405948	0.0009320355	0.0007979952	0.0017300306
0.5080000000	1.0660254038	0.9193800258	0.8953272932	0.8602056383	1.0268647375	0.9607722727	0.0282033768	0.0016931609	0.0139144756	0.0265102158	0.0122213147	0.0007954305	0.0000028668	0.0001936126	0.0007027915	0.0001493605	0.0009919099	0.0008521521	0.0018440620
0.5106666667	0.6660254038	0.8702366937	0.8914861589	0.8361307485	0.9761639987	0.9379065958	-0.0267309448	-0.0026062696	-0.0144720007	-0.0241246752	-0.0118657311	0.0007145434	0.0000067926	0.0002094388	0.0005820000	0.0001407956	0.0009307749	0.0007227955	0.0016535704
0.5106666667	0.6726920705	0.8710084065	0.8915705376	0.8365118569	0.9769371797	0.9382452892	-0.0258445528	-0.0025116246	-0.0140163046	-0.0233329281	-0.0115046800	0.0006679409	0.0000063083	0.0001964568	0.0005444255	0.0001323577	0.0008707060	0.0006767832	0.0015474892
0.5106666667	0.6793587371	0.8717855693	0.8916559137	0.8368995103	0.9777152329	0.9385902090	-0.0249526943	-0.0024158700	-0.0135529954	-0.0225368242	-0.0111371254	0.0006226370	0.0000058364	0.0001836837	0.0005079084	0.0001240356	0.0008121571	0.0006319440	0.0014441011
0.5106666667	0.6860254038	0.8725678521	0.8917421516	0.8372932204	0.9784979330	0.9389409472	-0.0240557627	-0.0023191581	-0.0130826671	-0.0217366045	-0.0107635090	0.0005786797	0.0000053785	0.0001711562	0.0004724800	0.0001158531	0.0007552144	0.0005883331	0.0013435475
0.5106666667	0.6926920705	0.8733549380	0.8918291206	0.8376925169	0.9792850647	0.9392971116	-0.0231541352	-0.0022216358	-0.0126058911	-0.0209324994	-0.0103842552	0.0005361140	0.0000049357	0.0001589085	0.0004381695	0.0001078328	0.0006999581	0.0005460023	0.0012459604
0.5106666667	0.6993587371	0.8741465227	0.8919166944	0.8380969472	0.9800764221	0.9396583251	-0.0222481735	-0.0021234448	-0.0121232167	-0.0201247286	-0.0099997719	0.0004949812	0.0000045090	0.0001469724	0.0004050047	0.0000999954	0.0006464626	0.0005050001	0.0011514628
0.5106666667	0.7060254038	0.8749423143	0.8920047515	0.8385060758	0.9808718090	0.9400242256	-0.0213382236	-0.0020247218	-0.0116351721	-0.0193135018	-0.0096104503	0.0004553198	0.0000040995	0.0001353772	0.0003730114	0.0000923608	0.0005947965	0.0004653721	0.0010601686
0.5106666667	0.7126920705	0.8757420327	0.8920931746	0.8389194836	0.9816710381	0.9403944650	-0.0204246168	-0.0019255983	-0.0111422646	-0.0184990185	-0.0092166663	0.0004171650	0.0000037079	0.0001241501	0.0003422137	0.0000849469	0.0005450230	0.0004271606	0.0009721836
0.5106666667	0.7193587371	0.8765454099	0.8921818504	0.8393367679	0.9824739311	0.9407687093	-0.0195076700	-0.0018262012	-0.0106449814	-0.0176814688	-0.0088187802	0.0003805492	0.0000033350	0.0001133156	0.0003126343	0.0000777709	0.0004971998	0.0003904052	0.0008876050
0.5106666667	0.7260254038	0.8773521887	0.8922706702	0.8397575415	0.9832803184	0.9411466381	-0.0185876860	-0.0017266527	-0.0101437902	-0.0168610332	-0.0084171375	0.0003455021	0.0000029813	0.0001028965	0.0002842944	0.0000708482	0.0004513799	0.0003551426	0.0008065225
0.5106666667	0.7326920705	0.8781621233	0.8923595289	0.8401814323	0.9840900386	0.9415279438	-0.0176649540	-0.0016270705	-0.0096391399	-0.0160378834	-0.0080120694	0.0003120506	0.0000026474	0.0000929130	0.0002572137	0.0000641933	0.0004076110	0.0003214070	0.0007290179
0.5106666667	0.7393587371	0.8789749783	0.8924483255	0.8406080831	0.9849029386	0.9419123317	-0.0167397500	-0.0015275678	-0.0091314609	-0.0152121822	-0.0076038930	0.0002802192	0.0000023335	0.0000833836	0.0002314105	0.0000578192	0.0003659363	0.0002892297	0.0006551659
0.5106666667	0.7460254038	0.8797905288	0.8925369626	0.8410371507	0.9857188729	0.9422995192	-0.0158123375	-0.0014282537	-0.0086211659	-0.0143840838	-0.0071929122	0.0002500300	0.0000020399	0.0000743245	0.0002069019	0.0000517380	0.0003263944	0.0002586399	0.0005850343
0.5106666667	0.7526920705	0.8806085599	0.8926253467	0.8414683057	0.9865377038	0.9426892356	-0.0148829674	-0.0013292329	-0.0081086504	-0.0135537345	-0.0067794175	0.0002215027	0.0000017669	0.0000657502	0.0001837037	0.0000459605	0.0002890198	0.0002296642	0.0005186840
0.5106666667	0.7593587371	0.8814288662	0.8927133875	0.8419012320	0.9873593010	0.9430812216	-0.0139518789	-0.0012306065	-0.0075942936	-0.0127212724	-0.0063636871	0.0001946549	0.0000015144	0.0000576733	0.0001618308	0.0000404965	0.0002538426	0.0002023273	0.0004561699
0.5106666667	0.7660254038	0.8822512520	0.8928009983	0.8423356265	0.9881835411	0.9434752292	-0.0130192996	-0.0011324714	-0.0070784583	-0.0118868281	-0.0059459868	0.0001695022	0.0000012825	0.0000501046	0.0001412967	0.0000353548	0.0002208892	0.0001766514	0.0003975407
0.5106666667	0.7726920705	0.8830755303	0.8928880956	0.8427711982	0.9890103078	0.9438710208	-0.0120854460	-0.0010349211	-0.0065614919	-0.0110505249	-0.0055265709	0.0001460580	0.0000010711	0.0000430532	0.0001221141	0.0000305430	0.0001901822	0.0001526571	0.0003428393
0.5106666667	0.7793587371	0.8839015230	0.8929745991	0.8432076684	0.9898394913	0.9442683692	-0.0111505241	-0.0009380451	-0.0060437271	-0.0102124790	-0.0051056820	0.0001243342	0.0000008799	0.0000365266	0.0001042947	0.0000260680	0.0001617408	0.0001303627	0.0002921035
0.5106666667	0.7860254038	0.8847290604	0.8930604317	0.8436447700	0.9906709882	0.9446670573	-0.0102147295	-0.0008419299	-0.0055254820	-0.0093727996	-0.0046835521	0.0001043407	0.0000007088	0.0000305310	0.0000878494	0.0000219357	0.0001355805	0.0001097850	0.0002453655
0.5106666667	0.7926920705	0.8855579810	0.8931455191	0.8440822468	0.9915047012	0.9450668774	-0.0092782478	-0.0007466583	-0.0050070607	-0.0085315896	-0.0042604024	0.0000860859	0.0000005575	0.0000250707	0.0000727880	0.0000181510	0.0001117140	0.0000909390	0.0002026531
0.5106666667	0.7993587371	0.8863881311	0.8932297898	0.8445198536	0.9923405390	0.9454676313	-0.0083412553	-0.0006523099	-0.0044887541	-0.0076889454	-0.0038364441	0.0000695765	0.0000004255	0.0000201489	0.0000591199	0.0000147183	0.0000901510	0.0000738382	0.0001639891
0.5106666667	0.8060254038	0.8872193645	0.8933131754	0.8449573556	0.9931784160	0.9458691295	-0.0074039189	-0.0005589615	-0.0039708400	-0.0068449574	-0.0034118786	0.0000548180	0.0000003124	0.0000157676	0.0000468534	0.0000116409	0.0000708980	0.0000584944	0.0001293924
0.5106666667	0.8126920705	0.8880515424	0.8933956097	0.8453945279	0.9940182520	0.9462711912	-0.0064663967	-0.0004666864	-0.0034535841	-0.0059997103	-0.0029868977	0.0000418143	0.0000002178	0.0000119272	0.0000359965	0.0000089216	0.0000539593	0.0000449181	0.0000988774
0.5106666667	0.8193587371	0.8888845328	0.8934770295	0.8458311553	0.9948599723	0.9466736440	-0.0055288384	-0.0003755554	-0.0029372396	-0.0051532831	-0.0025616843	0.0000305681	0.0000001410	0.0000086274	0.0000265563	0.0000065622	0.0000393365	0.0000331186	0.0000724550
0.5106666667	0.8260254038	0.8897182108	0.8935573738	0.8462670321	0.9957035071	0.9470763232	-0.0045913857	-0.0002856363	-0.0024220487	-0.0043057494	-0.0021364124	0.0000210808	0.0000000816	0.0000058663	0.0000185395	0.0000045643	0.0000270287	0.0000231037	0.0000501325
0.5106666667	0.8326920705	0.8905524576	0.8936365840	0.8467019614	0.9965487913	0.9474790721	-0.0036541721	-0.0001969943	-0.0019082422	-0.0034571778	-0.0017112479	0.0000133530	0.0000000388	0.0000036414	0.0000119521	0.0000029284	0.0000170332	0.0000148804	0.0000319136
0.5106666667	0.8393587371	0.8913871610	0.8937146039	0.8471357548	0.9973957649	0.9478817411	-0.0027173240	-0.0001096920	-0.0013960403	-0.0026076320	-0.0012863483	0.0000073838	0.0000000120	0.0000019489	0.0000067997	0.0000016547	0.0000093448	0.0000084544	0.0000177992
0.5106666667	0.8460254038	0.8922222144	0.8937913796	0.8475682326	0.9982443720	0.9482841880	-0.0017809604	-0.0000237894	-0.0008856529	-0.0017571709	-0.0008618634	0.0000031718	0.0000000006	0.0000007844	0.0000030876	0.0000007428	0.0000039568	0.0000038305	0.0000077872
0.5106666667	0.8526920705	0.8930575173	0.8938668590	0.8479992227	0.9990945612	0.9486862771	-0.0008451933	0.0000606556	-0.0003772802	-0.0009058490	-0.0004379358	0.0000007144	0.0000000037	0.0000001423	0.0000008206	0.0000001918	0.0000008604	0.0000010124	0.0000018727
0.5106666667	0.8593587371	0.8938929745	0.8939409924	0.8484285609	0.9999462852	0.9490878795	0.0000898716	0.0001435878	0.0001288872	-0.0000537163	-0.0000147006	0.0000000081	0.0000000206	0.0000000166	0.0000000029	0.0000000002	0.0000000453	0.0000000031	0.0000000484
0.5106666667	0.8660254038	0.8947284964	0.8940137320	0.8488560905	1.0007995005	0.9494888726	0.0010241351	0.0002249540	0.0006326679	0.0007991811	0.0004077138	0.0000010489	0.0000000506	0.0000004003	0.0000006387	0.0000001662	0.0000014997	0.0000008049	0.0000023046
0.5106666667	0.8726920705	0.8955639981	0.8940850317	0.8492816616	1.0016541676	0.9498891398	0.0019575041	0.0003047032	0.0011338889	0.0016528009	0.0008291857	0.0000038318	0.0000000928	0.0000012857	0.0000027318	0.0000006875	0.0000052104	0.0000034193	0.0000086297
0.5106666667	0.8793587371	0.8963994000	0.8941548474	0.8497051316	1.0025102504	0.9502885703	0.0028898914	0.0003827864	0.0016323860	0.0025071050	0.0012495996	0.0000083515	0.0000001465	0.0000026647	0.0000062856	0.0000015615	0.0000111627	0.0000078471	0.0000190098
0.5106666667	0.8860254038	0.8972346268	0.8942231368	0.8501263641	1.0033677164	0.9506870590	0.0038212150	0.0004591566	0.0021280028	0.0033620584	0.0016688461	0.0000146017	0.0000002108	0.0000045284	0.0000113034	0.0000027850	0.0000193409	0.0000140885	0.0000334294
0.5106666667	0.8926920705	0.8980696079	0.8942898593	0.8505452292	1.0042265364	0.9510845062	0.0047513985	0.0005337688	0.0026205906	0.0042176297	0.0020868218	0.0000225758	0.0000002849	0.0000068675	0.0000177884	0.0000043548	0.0000297282	0.0000221432	0.0000518714
0.5106666667	0.8993587371	0.8989042771	0.8943549757	0.8509616031	1.0050866843	0.9514808171	0.0056803706	0.0006065797	0.0031100085	0.0050737908	0.0025034288	0.0000322666	0.0000003679	0.0000096722	0.0000257434	0.0000062672	0.0000423067	0.0000320105	0.0000743172
0.5106666667	0.9060254038	0.8997385721	0.8944184487	0.8513753678	1.0059481370	0.9518759022	0.0066080646	0.0006775479	0.0035961222	0.0059305167	0.0029185744	0.0000436665	0.0000004591	0.0000129321	0.0000351710	0.0000085181	0.0000570577	0.0000436891	0.0001007468
0.5106666667	0.9126920705	0.9005724347	0.8944802422	0.8517864109	1.0068108743	0.9522696765	0.0075344186	0.0007466334	0.0040788047	0.0067877851	0.0033321712	0.0000567675	0.0000005575	0.0000166366	0.0000460740	0.0000111034	0.0000739616	0.0000571774	0.0001311390
0.5106666667	0.9193587371	0.9014058105	0.8945403219	0.8521946255	1.0076748788	0.9526620597	0.0084593751	0.0008137983	0.0045579352	0.0076455768	0.0037441369	0.0000715610	0.0000006623	0.0000207748	0.0000584548	0.0000140186	0.0000929981	0.0000724734	0.0001654715
0.5106666667	0.9260254038	0.9022386484	0.8945986545	0.8525999099	1.0085401357	0.9530529758	0.0093828809	0.0008790058	0.0050333993	0.0085038750	0.0041543934	0.0000880385	0.0000007727	0.0000253351	0.0000723159	0.0000172590	0.0001141462	0.0000895749	0.0002037211
0.5106666667	0.9326920705	0.9030709013	0.8946552085	0.8530021671	1.0094066325	0.9534423530	0.0103048866	0.0009422210	0.0055050887	0.0093626656	0.0045628677	0.0001061907	0.0000008878	0.0000303060	0.0000876595	0.0000208198	0.0001373845	0.0001084793	0.0002458637
